step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,8237,14b50819-4bb3-4c63-aac2-09fd218589d3,0,1621604662.5145745,1621604670.3560536,0.0034300645655029258
0,thelio,8242,3a60f3b5-1807-44f0-931f-baac393db27b,1,1621604662.5095854,1621604670.8576374,0.002986904889360572
0,thelio,8231,937b9879-b207-4355-8c91-6e586d003bf7,2,1621604662.5107903,1621604671.9486296,0.0022317556497615473
0,thelio,8208,6261d24c-c592-4212-832d-4bbb9415ca52,3,1621604662.508787,1621604672.971732,0.005559677981402184
0,thelio,8217,02cdf3c1-af9c-44c9-a924-5ac032aefbee,4,1621604662.5167212,1621604673.5257385,0.004043744445284273
0,thelio,8392,1d282389-4c3b-44f1-8ccc-3596a659ae2d,5,1621604662.5097957,1621604674.0279312,0.011685328731466603
0,thelio,8226,7dbf6708-9e61-4010-aae0-2aa39923dd6f,6,1621604662.517688,1621604672.283986,0.00492546324693297
0,thelio,8240,9ab6a820-625d-4bce-8d1e-1f9634e4faaf,7,1621604662.5094419,1621604672.9476378,0.0029454955343690484
0,thelio,8247,ea0b1f4e-de93-4bb7-8ce6-8c9a7efd24f0,8,1621604662.5093665,1621604671.5709026,0.0029514710579983455
0,thelio,8234,b7b7d7af-1106-437b-8ed1-4d62d0227fea,9,1621604662.5104892,1621604670.2854705,0.002732054142497406
0,thelio,8212,b090ca81-c1d5-434a-8051-d1126a9b167b,10,1621604662.5156937,1621604670.896995,0.00260593101235496
0,thelio,8323,b54e7e27-65b3-4bb3-8b29-faf8fa970c16,11,1621604662.5122817,1621604669.2160864,0.0017794183257588577
0,thelio,8222,3c985634-7d07-46c1-bb8a-06500c8b60f1,12,1621604662.508917,1621604670.1602304,0.0036268949647181572
0,thelio,8388,42ed2f8b-3e27-4d03-b219-66293052d70c,13,1621604662.5084949,1621604670.2451355,0.005369214201336433
0,thelio,8214,2e25094f-c2b5-4219-b47e-cfd5deef108f,14,1621604662.507784,1621604670.685212,0.0057294340837377306
0,thelio,8459,e32b5d97-70e9-476a-ab08-624619149aba,15,1621604662.5072763,1621604670.209073,0.00611372898869238
0,thelio,8237,ac262eea-a243-40a7-b6ec-5771f8e9557d,16,1621604662.5249295,1621604670.157324,0.0032653180667473803
0,thelio,8242,61d94ba9-df09-4d65-a581-7766679add22,17,1621604662.5201004,1621604670.7723694,0.003395115575185687
0,thelio,8231,e558c8ea-bb8b-4c36-a385-3dbdfbc094b1,18,1621604662.5211935,1621604671.8849187,0.0028601735802526456
0,thelio,8208,f62cc4f1-89a2-4c02-a41d-6fa750c35279,19,1621604662.516238,1621604673.5003898,0.006715363876254854
0,thelio,8217,bdce373a-ec90-435a-b35b-0ea49746f9d5,20,1621604662.5271552,1621604671.8916764,0.002115362609801881
0,thelio,8392,a0e7fcb4-19c0-47a7-8623-a619d99faa7b,21,1621604662.5200837,1621604672.0591328,0.0032579647891038794
0,thelio,8226,8759f9c2-662f-4755-b845-e762957a4369,22,1621604662.5281756,1621604672.0638661,0.005292922010919963
0,thelio,8240,b3f1e015-a994-49bf-8cf3-a6af91e0d8cb,23,1621604662.514733,1621604673.0996692,0.0041935536824162225
0,thelio,8247,75662c20-f6c1-4210-b890-0853f677d9cf,24,1621604662.5197568,1621604671.1468747,0.0035889947721913394
0,thelio,8234,174f992d-0c22-4657-ae57-3aadc1811009,25,1621604662.522531,1621604670.9409978,0.0035157675873686055
0,thelio,8212,adc274b6-0ed1-4e29-80a4-1987f32366fb,26,1621604662.5292106,1621604671.153922,0.0044253898515985
0,thelio,8323,b498fe92-e8ae-4082-a48c-0a54ffcda1fa,27,1621604662.5227208,1621604670.089234,0.002448108773151636
0,thelio,8222,373b2418-094c-41a6-8371-711e66b417b4,28,1621604662.519419,1621604670.104979,0.004386471477940599
0,thelio,8388,16469f68-9a97-4796-aa9f-a1525a6e91ea,29,1621604662.5190344,1621604669.2347345,0.002310322270662881
0,thelio,8214,36ae486c-195f-462c-9867-340bb38daa45,30,1621604662.518257,1621604670.2363875,0.0028345642424492676
0,thelio,8459,c5dee0f3-9e08-4e9a-856c-439db9197a61,31,1621604662.5176623,1621604668.988635,0.003316063999437107
0,thelio,8237,5f629fbc-6cd6-490c-bea1-fe54cf80d5b0,32,1621604662.5363295,1621604669.859014,0.002392377367552645
0,thelio,8242,cf57ac61-7a51-496c-903b-87e88723a746,33,1621604662.535024,1621604670.6548896,0.00281252848429752
0,thelio,8231,21d62da5-fc74-4041-86d7-214f7a517fbc,34,1621604662.5338166,1621604671.8229394,0.0035683578464935145
0,thelio,8208,6ca35ae2-373a-4dea-8289-3c08d3d51892,35,1621604662.5266674,1621604672.3514564,0.00406458745347491
0,thelio,8217,b27d74f5-9544-42bf-8ca3-11bf77a8700e,36,1621604662.5370557,1621604674.2643368,0.005072512541429566
0,thelio,8392,35d953dc-da40-47e3-934a-52e5b9dc9bcb,37,1621604662.5305848,1621604670.261691,0.0019997523568896325
0,thelio,8226,30353a80-6133-4922-b4d5-9a03d1814b4d,38,1621604662.542622,1621604671.785697,0.0028388210504037862
0,thelio,8240,351785cc-5844-40ec-afd7-1aed13a21551,39,1621604662.538234,1621604672.4466286,0.002732355281199206
0,thelio,8247,9e4ad06f-f8b7-4d71-aa30-d06ea5954f6f,40,1621604662.530203,1621604671.4025161,0.0023998829302593282
0,thelio,8234,5cd80d9d-82b3-4a34-917d-26f22083094b,41,1621604662.5367374,1621604671.2869575,0.003680786679033496
0,thelio,8212,5137cd14-dc76-4475-9486-069541546d1f,42,1621604662.539737,1621604670.479473,0.002330720011578918
0,thelio,8323,ef124974-87ac-4a6f-b623-f574ecdc25f7,43,1621604662.5368788,1621604671.7912974,0.010556925609368727
0,thelio,8222,c37f3d8a-40d9-4dff-87af-933b09600358,44,1621604662.5262878,1621604669.5432198,0.003910289008547818
0,thelio,8388,4feae104-1047-4e15-a331-443ee9dc1b4b,45,1621604662.531207,1621604669.9867587,0.0027457623514930045
0,thelio,8214,293490e2-f002-4fe2-a5a0-27e4700018e5,46,1621604662.5314255,1621604670.1884425,0.0032533158843162354
0,thelio,8459,c802ed4d-88ad-44ac-bdb4-c77ae65948b2,47,1621604662.530028,1621604668.2350712,0.002792367658964595
0,thelio,8237,a8186590-47b3-40ad-aa06-238ae3cbc9ee,48,1621604662.5528834,1621604669.7481363,0.0019018793002240617
0,thelio,8242,861543f1-8367-481e-a3c1-a27bccc46aea,49,1621604662.5475826,1621604670.966651,0.002817072402714922
0,thelio,8231,e7c3182b-28ea-4942-9ebc-fb9bb52b775a,50,1621604662.539464,1621604671.649411,0.002872821671913181
0,thelio,8208,e1078157-5760-4b69-a9a4-152e1f62440f,51,1621604662.5412273,1621604671.249978,0.00452758389002539
0,thelio,8217,d7acb7bd-fce4-4ccf-b78e-a0813b48a11f,52,1621604662.554528,1621604674.0773635,0.005642320855866995
0,thelio,8392,ebc977ca-ec30-4489-9cc3-7bce44ba6f35,53,1621604662.5414255,1621604672.547855,0.005094020919419354
0,thelio,8226,034b394a-45f8-40e3-a4e8-803e2bba330e,54,1621604662.5570226,1621604670.647808,0.0029668979105032162
0,thelio,8240,63bf2f51-b95c-4f51-a59a-4bb5022abe1f,55,1621604662.5490236,1621604673.1490598,0.004218689072255659
0,thelio,8247,6a6229da-fcf5-4392-906a-217385901024,56,1621604662.5405595,1621604671.159295,0.0025143348876621426
0,thelio,8234,f1da701a-c8f4-49cc-bea1-0ed658d89ecc,57,1621604662.5449138,1621604670.3040462,0.0025254422260827755
0,thelio,8212,15c124d0-ed51-44ad-9221-c3f62eb8e03e,58,1621604662.5466418,1621604671.1938915,0.0036972379476442933
0,thelio,8323,6b92b2df-d449-4eb7-bffd-2fede2af8abc,59,1621604662.5472941,1621604670.568493,0.00370882841627545
0,thelio,8237,eb987b07-a068-4064-a3e3-e8ff84e503a7,60,1621604677.3014753,1621604687.2755935,0.0054048431123735535
0,thelio,8242,86c533a9-2c1f-4e4f-9eec-bcafba49eb62,61,1621604677.2989788,1621604691.8205543,0.019138931546796058
0,thelio,8231,6e850140-2d7d-4e1d-8db6-b31689e0e1a9,62,1621604677.2974615,1621604684.9824698,0.0035007097307924407
0,thelio,8208,94ec3b42-5a53-4b83-b5fe-e15dad6942b8,63,1621604677.2976162,1621604687.3079467,0.005114599823917159
0,thelio,8217,f5d1033e-a927-4d6a-bc6d-6cbc928d0d52,64,1621604677.2970252,1621604684.2617352,0.0021649394331901017
0,thelio,8392,e5530083-ddd3-4616-8ae5-426506a3a6a7,65,1621604677.2983913,1621604700.6728506,0.024433322280012
0,thelio,8226,8f5ff320-638a-4a00-bfab-0c3d926240c7,66,1621604677.297036,1621604684.180953,0.002257655541305202
0,thelio,8240,aef8338f-4702-49ac-9a25-f77e70e4be96,67,1621604677.2968678,1621604687.8080077,0.0034833773283528707
0,thelio,8247,14620969-177b-447d-b24b-75a31d9e6f2a,68,1621604677.2959123,1621604685.349805,0.002777059272380415
0,thelio,8234,5acedc8b-9740-4400-a3cf-eff6b895e15a,69,1621604677.2978475,1621604685.6267636,0.003638638775653984
0,thelio,8212,49ea367c-4716-4b69-9e93-b58ed4b9d43f,70,1621604677.2982264,1621604685.4669096,0.006023315600658459
0,thelio,8323,16fa735d-733c-4306-a78e-fb6ea58ea97b,71,1621604677.3002417,1621604685.9292986,0.0040900427382215485
0,thelio,8222,e9093f5c-4441-4e78-a0c6-57581155508b,72,1621604677.2958446,1621604683.1122675,0.004269425976674097
0,thelio,8388,42d4c970-cb9c-4641-a243-bcdabba0d077,73,1621604677.2984927,1621604688.4527488,0.02443653351217105
0,thelio,8214,f357e74f-d95e-4523-82f7-0958ca18c78b,74,1621604677.2944205,1621604684.6147726,0.0026606974943811533
0,thelio,8459,ab59fc6d-2379-465d-8f57-0c67676e61d7,75,1621604677.295743,1621604682.5531664,0.0021649394331901017
0,thelio,8237,02b62c0c-6952-4799-9baa-63ca6c731de9,76,1621604677.3143783,1621604686.1198814,0.0040900427382215485
0,thelio,8242,788f6ff9-4ce8-4110-b8f0-6d5bb7466f00,77,1621604677.3092325,1621604687.226291,0.005586489768674058
0,thelio,8231,f64e5a41-e1c3-4bbf-8002-02340ba1cbba,78,1621604677.3078587,1621604684.0894003,0.0031887098791981297
0,thelio,8208,5cd1c36a-a2cf-4b43-ab2b-8c923114de2d,79,1621604677.310328,1621604688.3239074,0.010530706407180984
