step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,35016,e3b7cfc9-4344-420f-8cfc-0c6a46dc586c,0,1621611275.2860718,1621611284.0914183,0.004643092606120345
0,thelio,34979,0bb60367-cf46-4a63-83d8-ac926403c7ad,1,1621611275.2884896,1621611284.0736575,0.0029942422502949413
0,thelio,34988,7f3be963-b228-423f-94c0-1351e663ffe7,2,1621611275.2802656,1621611285.3862312,0.0036234365803982016
0,thelio,35157,73237d7d-d9cc-49a8-b02f-08b273b135a6,3,1621611275.28016,1621611283.4994252,0.0031133112156643433
0,thelio,35010,40b8a136-066f-48ed-bef6-5b5897c40869,4,1621611275.2801197,1621611284.8014789,0.0029078244086882554
0,thelio,35021,fc5f1ace-d6d5-4c38-a035-2baad9e7d6b1,5,1621611275.2890646,1621611283.9465818,0.004380646538765206
0,thelio,34998,59be361a-becf-4b32-8e79-cdad7188e29b,6,1621611275.2821927,1621611285.7788732,0.003987257697625829
0,thelio,35289,7c81b822-0b2b-4268-a2b9-da49e6d61354,7,1621611275.2812595,1621611286.3120222,0.005691424151015072
0,thelio,35092,f863dcda-98ab-4a46-807e-690b3e59f07c,8,1621611275.284645,1621611285.6259766,0.003754057623906927
0,thelio,35002,012b7709-72a9-4ab1-976b-97fab7faf4b6,9,1621611275.2819645,1621611285.1256454,0.0030302311613956932
0,thelio,34995,d3fa1eba-ff14-43b0-86d6-97f056b33f3c,10,1621611275.2824967,1621611284.5844257,0.0033221074271984506
0,thelio,34985,48091e2e-3ff7-4158-b8dd-0fcb7a3b566c,11,1621611275.2811947,1621611282.505095,0.0022606381675694884
0,thelio,34983,1bbfe4f2-6371-4671-9225-5fbb4dceb11e,12,1621611275.2788897,1621611282.412675,0.002416834912603613
0,thelio,34991,edb61f29-024a-4eea-aad2-782344f1861e,13,1621611275.2788503,1621611283.1772242,0.0035004268173466032
0,thelio,35006,9acf7ad3-2a8f-4135-bfe7-87a1fc27332d,14,1621611275.2803547,1621611281.9613206,0.003151856297141515
0,thelio,35013,a4c9e1f5-75ef-42f0-aff1-071f6ce2ceab,15,1621611275.2780194,1621611282.4506097,0.0035784108603968932
0,thelio,35016,9995f68b-ea4f-4ee4-b0ea-20cf778cda04,16,1621611275.2966473,1621611283.2557983,0.0025679590260440275
0,thelio,34979,04af45ae-305f-4079-90e3-b9a2b39d1978,17,1621611275.2937608,1621611287.0592105,0.007066604307472213
0,thelio,34988,cb53e80f-4759-4138-ae26-271b4cdc4a89,18,1621611275.2906427,1621611284.8716502,0.003953072727929226
0,thelio,35157,a22effe8-567d-421f-a1d5-7f91e754dfbd,19,1621611275.2856305,1621611283.1739585,0.0021667419388006733
0,thelio,35010,c2417317-0a96-4e81-9ce2-54b5116e7f82,20,1621611275.2929437,1621611284.0794632,0.0023551666756427936
0,thelio,35021,b3ad3fab-f6ca-4c08-a198-5c5e77d893b9,21,1621611275.2981458,1621611283.9174192,0.0031477236964312988
0,thelio,34998,e6d9666f-ab81-477e-b6a8-b9d92d1d2933,22,1621611275.294358,1621611288.828137,0.014400395923912271
0,thelio,35289,80d09e05-f416-4a9b-88ae-6ac66d4a2b39,23,1621611275.2915962,1621611285.0197234,0.003688632053534786
0,thelio,35092,477df9fd-5022-4442-b75d-6d0273ac0712,24,1621611275.2982717,1621611285.8447576,0.0043248560247483026
