step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,67767,db15e999-44ef-43d9-9b1e-68e72befb30b,0,1621549577.2130897,1621549586.5540395,0.003385426085676685
0,thelio,68073,0b29496f-62d5-4a49-a4bb-ee590ae72740,1,1621549577.218071,1621549586.8680208,0.003881108866805026
0,thelio,67804,df0fe327-4675-4755-b4c5-02fac89ddc05,2,1621549577.2201917,1621549585.7657125,0.0028926115063992873
0,thelio,67791,e53e5b94-9ac5-4b60-a627-bb44d502a42d,3,1621549577.212537,1621549586.1909752,0.0038257205390420717
0,thelio,67794,a5afa254-ca5b-4b44-9ab3-edbbd00ef4cf,4,1621549577.213416,1621549584.8116713,0.0021376775418323244
0,thelio,67773,b8b11b55-0b85-4083-b9d3-9c951aeabf00,5,1621549577.22043,1621549585.83175,0.0032281963278200576
0,thelio,67779,64559b7f-1451-4ffb-b2fe-9e6af6cbbdad,6,1621549577.2152672,1621549586.9604175,0.006175505509491889
0,thelio,67783,676b95e4-4131-4c73-9d4f-151f8f705ef0,7,1621549577.215266,1621549585.0440714,0.0019473677403936678
0,thelio,68069,bf8d45d0-d11b-4454-9c70-801f51335264,8,1621549577.2132273,1621549586.5725832,0.0037455077038325694
0,thelio,67770,3b845bed-df45-44e7-8167-0312a3ffec52,9,1621549577.2108994,1621549585.128844,0.0031998642807144636
0,thelio,67763,665e9eb6-6cb4-42f2-be7b-ef37b3909f80,10,1621549577.213445,1621549587.4681141,0.003494338643999684
0,thelio,67800,bb4e7a73-f699-41c5-89ac-9c09aa5156a3,11,1621549577.214133,1621549585.404203,0.002935519084356808
0,thelio,67775,39d41d3e-642d-4fc7-9d1e-466cec2111e9,12,1621549577.210179,1621549584.4060674,0.0028165392531172757
0,thelio,67797,9929a2c6-bdcc-4c5a-8f21-eb4e0fde0f70,13,1621549577.2124615,1621549585.9094195,0.008990339144214283
0,thelio,68003,33f75ed6-8beb-4cf9-95ae-d7b0362d1652,14,1621549577.218391,1621549584.0563567,0.002225417430253261
0,thelio,67787,b3f9ab50-3252-4927-9f47-f4de3177dcad,15,1621549577.2128377,1621549585.7406123,0.0030111673164177465
0,thelio,67767,f4707166-c104-46e1-ab49-800a087a45b7,16,1621549577.2235956,1621549585.9338596,0.0028280654008283486
