Episode,Reward,TrainTime,Position,Velocity,Angle,RotationalVelocity
0,23.0,0.0020461082458496094,0.006485447753220797,0.020753605291247368,-0.0034023886546492577,0.03944161906838417
1,94.0,0.006268978118896484,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
2,27.0,0.0019218921661376953,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
3,129.0,0.008878707885742188,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
4,129.0,0.008920907974243164,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
5,68.0,0.0050737857818603516,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
6,126.0,0.008694648742675781,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
7,74.0,0.005429983139038086,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
8,38.0,0.003407001495361328,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
9,142.0,0.009961128234863281,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
10,83.0,0.006496906280517578,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
11,110.0,0.007596015930175781,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
12,94.0,0.006317853927612305,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
13,44.0,0.0034699440002441406,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
14,155.0,0.011223077774047852,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
15,88.0,0.0063860416412353516,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
16,114.0,0.008138895034790039,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
17,158.0,0.011220932006835938,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
18,126.0,0.009122133255004883,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
19,112.0,0.00822591781616211,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
20,128.0,0.009516000747680664,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
21,12.0,0.0011851787567138672,0.04080616682767868,0.006068570073693991,-0.025954386219382286,-0.041996315121650696
