Episode,Reward,TrainTime,Position,Velocity,Angle,RotationalVelocity
0,233.0,0.01607680320739746,0.007701918948441744,0.009357757866382599,0.0020544822327792645,0.008482430130243301
1,152.0,0.01038503646850586,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
2,124.0,0.008383989334106445,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
3,85.0,0.005613803863525391,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
4,117.0,0.008430004119873047,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
5,118.0,0.0077800750732421875,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
6,158.0,0.011279106140136719,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
7,131.0,0.009257793426513672,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
8,107.0,0.007537126541137695,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
9,116.0,0.008417129516601562,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
10,49.0,0.0036547183990478516,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
11,127.0,0.008530139923095703,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
12,129.0,0.009723901748657227,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
13,158.0,0.01114201545715332,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
14,64.0,0.004553794860839844,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
15,141.0,0.009554862976074219,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
16,89.0,0.00609588623046875,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
17,166.0,0.010715961456298828,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
18,77.0,0.005891084671020508,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
19,103.0,0.007305145263671875,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
20,88.0,0.006142139434814453,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
21,117.0,0.007977008819580078,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
22,61.0,0.0043370723724365234,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
23,166.0,0.01186513900756836,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
24,118.0,0.008260011672973633,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
25,157.0,0.010254859924316406,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
26,149.0,0.010041952133178711,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
27,154.0,0.010596990585327148,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
28,133.0,0.009043216705322266,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
29,160.0,0.010649919509887695,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
30,103.0,0.00674891471862793,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
31,137.0,0.00912022590637207,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
32,153.0,0.010282039642333984,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
33,196.0,0.013639211654663086,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
34,203.0,0.013789892196655273,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
35,233.0,0.01610708236694336,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
36,143.0,0.009721040725708008,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
37,159.0,0.010854959487915039,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
38,163.0,0.011700868606567383,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
39,190.0,0.012598991394042969,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
40,134.0,0.009168148040771484,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
41,124.0,0.008555889129638672,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
42,121.0,0.008636951446533203,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
43,216.0,0.015232086181640625,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
44,175.0,0.012468814849853516,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
45,201.0,0.01360321044921875,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
46,168.0,0.011269807815551758,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
47,188.0,0.012686014175415039,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
48,190.0,0.01414799690246582,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
49,165.0,0.011631965637207031,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
50,55.0,0.003936052322387695,-0.024351857602596283,-0.03949038311839104,-0.03573714196681976,0.04431239515542984
51,191.0,0.013865947723388672,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
52,72.0,0.005536079406738281,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
53,213.0,0.014852046966552734,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
54,92.0,0.006119966506958008,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
55,118.0,0.00851297378540039,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
56,68.0,0.005053997039794922,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
57,40.0,0.002850055694580078,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
58,92.0,0.006521940231323242,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
59,62.0,0.004128932952880859,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
60,118.0,0.007692098617553711,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
61,184.0,0.012795209884643555,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
62,43.0,0.0031130313873291016,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
63,40.0,0.0028238296508789062,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
64,120.0,0.008286237716674805,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
65,73.0,0.004987239837646484,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
66,39.0,0.0029549598693847656,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
67,66.0,0.00476384162902832,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
68,138.0,0.009231090545654297,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
69,79.0,0.0057070255279541016,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
70,147.0,0.009723901748657227,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
71,160.0,0.010561704635620117,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
72,98.0,0.006541013717651367,0.035964857786893845,-0.04227136820554733,-0.00994698517024517,0.03576626256108284
