hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,89834,874eb61c-da74-4274-ad24-9cd3783dea73,28,1630228310.6614559,1630228316.9502773,0.0030242329309086127
thelio,89838,934b6f71-68fc-48d5-bfab-f957affbbb90,31,1630228310.6714144,1630228317.1486564,0.0020877089980516285
thelio,89859,2254b63f-02f3-4bce-9c1e-81dd48ace062,14,1630228310.6626558,1630228317.319733,0.00222281534346345
thelio,89834,73665256-17d0-449f-83c2-803b6711c3fe,12,1630228310.6557896,1630228317.5397508,0.0024396931860525776
thelio,89834,8325bb06-8a63-431f-ab2b-c78d67aba939,44,1630228310.6820421,1630228318.0831592,0.0036920046214782274
thelio,89845,a75ba7fb-07c1-4800-8a7a-80986d91a632,13,1630228310.668301,1630228318.173271,0.003324193766955809
thelio,89845,dde67d72-32f4-4086-8f7d-96b3ea4b28b5,45,1630228310.6994147,1630228318.233915,0.00309624090519562
thelio,89820,46be41cf-1ce4-4261-a659-1ee3c294a9e0,3,1630228310.6626978,1630228318.332432,0.003187542113281535
thelio,89838,792267b7-8fdb-4026-be73-c82d80d01713,47,1630228310.6818416,1630228318.4626262,0.0031946596255366965
thelio,89859,1e3dd74e-e654-424d-9ea5-dd42d8e4bf23,46,1630228310.6876187,1630228318.5362399,0.0025866249050777563
thelio,89859,e7d491ab-cbc6-4ca7-af11-e22144a05adf,30,1630228310.6739476,1630228318.610432,0.004258089619437367
thelio,89817,93b441aa-3656-4b03-aced-d3ad59b289d9,9,1630228310.6597803,1630228318.662002,0.0026483018381527976
thelio,89817,2f2e2656-e3ad-45ce-850d-efadc9b68a7d,25,1630228310.6702583,1630228318.669889,0.0025296243385707425
thelio,90119,b0822af1-f785-4765-8e5a-a43a9de6f3c3,23,1630228310.6739514,1630228318.6703455,0.0025470599282091328
thelio,89826,7d3dc47e-e4d7-443f-ae8c-89dd18cdc138,58,1630228310.7038748,1630228318.6671906,0.0020527015624637237
thelio,89845,cf7e667b-760f-435f-b87d-f7a8b87cd731,29,1630228310.678745,1630228318.6819935,0.004068975223918174
thelio,89820,d99d62e0-d3b8-47a5-9985-297a7079d8a7,19,1630228310.6731088,1630228318.7202096,0.0024905897984219597
thelio,89838,0a8731ec-fcdb-46df-b3fc-adf2cb57ad98,15,1630228310.6609373,1630228319.0573018,0.006428914951972368
thelio,89820,c461ed59-7a79-4424-b139-4e9ead3b9c5c,51,1630228310.7149363,1630228319.148053,0.0028579199333928127
thelio,89826,99e0c113-c954-4095-bef5-eef3da313e59,26,1630228310.676378,1630228319.162769,0.002343156367461428
thelio,89849,ce5d1a7e-bf5e-4d62-885a-6b4526817a6e,18,1630228310.673225,1630228319.3137202,0.0028973847477620955
thelio,89817,fa897c02-e9b4-4854-93e8-faf3d34395fd,57,1630228310.707437,1630228319.3709762,0.003025983445375943
