step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,10909,3798b41c-ed9e-454d-8686-404184dba540,0,1630240983.211664,1630240992.2868128,0.0032843994193730228
0,thelio,10878,6c6306fd-28d0-464b-9c96-8dff8b5ffb0c,1,1630240983.2124865,1630240993.2125921,0.0031556935057219194
0,thelio,10915,78b6c8e9-ea27-4793-9ca0-813b1a0943cc,2,1630240983.2107334,1630240992.0442882,0.0023967973970374997
0,thelio,10884,44e38237-2b03-4550-aa17-56d6ce7d2ff7,3,1630240983.2141478,1630240991.2413516,0.0032146002838841165
0,thelio,10887,eea627e6-5e23-4624-8bd5-d00b91ceeaa9,4,1630240983.2169058,1630240991.198122,0.003333483670873774
0,thelio,11124,9594d3a2-277d-4eac-987b-ee22ef601cf8,5,1630240983.213181,1630240992.7474668,0.0033557418797630504
0,thelio,10991,ff1fd162-3530-43df-94d7-707958b25b2e,6,1630240983.2188585,1630240992.6220293,0.002673353951055125
0,thelio,10913,10db306d-d33c-4107-8f09-f01455765fff,7,1630240983.214337,1630240991.9649317,0.0031406472460326516
0,thelio,10906,8d7e116b-fd49-4e49-986d-3e196be67198,8,1630240983.2143579,1630240995.337307,0.012373542828425836
0,thelio,10895,3e8b004c-a40e-4448-89e7-4c756931c96c,9,1630240983.2185662,1630240990.8429713,0.002309426186579039
0,thelio,10920,77ec5bec-aa5d-4bce-9400-523a564b9a8b,10,1630240983.2147892,1630240991.2405903,0.0031194065080855137
0,thelio,10892,702a0284-448c-4c13-a7b0-55d7358c2db4,11,1630240983.222749,1630240993.3071852,0.0027960649392783387
0,thelio,10900,5df977c9-a46d-4af3-9331-1c1e2bdf02f7,12,1630240983.211175,1630240992.1130197,0.0060070841674617435
0,thelio,11055,c1a4a100-cd25-4c6f-945b-10fb5b5d4442,13,1630240983.2105453,1630240990.0197084,0.002966575544045389
0,thelio,10881,7d97efbf-e2bd-423f-85c5-d5966f234714,14,1630240983.2119153,1630240988.5083396,0.002563603062964248
0,thelio,10901,3f57f91a-5dd6-47dd-9528-1f913d70e23d,15,1630240983.2113812,1630240990.979799,0.00418291512832631
0,thelio,10909,c6515773-e770-4496-af6b-6b0ab5c7e928,16,1630240983.2221186,1630240992.3770714,0.003580544431957816
0,thelio,10878,6e144807-7126-4bfb-9fd9-e42fe06745e6,17,1630240983.222865,1630240994.170657,0.006955973609383753
0,thelio,10915,0d7475e7-fe21-48fc-a8e5-2e5685d20989,18,1630240983.2235718,1630240991.9320679,0.002401860814211451
0,thelio,10884,8ad9ac73-02bd-4538-946f-e1498fb32469,19,1630240983.2245991,1630240992.183223,0.0029344785364365197
0,thelio,10887,ecb4afb3-12b5-45af-b363-1905dfc466a8,20,1630240983.227448,1630240991.7403133,0.007840514261123038
0,thelio,11124,2145bfd5-3390-455c-a9da-161d86e63985,21,1630240983.2236633,1630240992.5642667,0.003373266342151884
0,thelio,10991,6f0513e3-b6a5-4c7c-aac7-8819a02ba640,22,1630240983.2292917,1630240993.5794306,0.005496689860687605
