hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,96415,4bea357c-4fe5-4fdc-9410-18d9063af63c,45,1630064812.2695088,1630064818.241652,0.002488724600166639
thelio,96415,220896a1-0a32-47c8-b67e-361115656c5d,13,1630064812.247985,1630064819.2853577,0.002568825056428556
thelio,96383,11203bd7-bd14-4729-83e1-31c04bf62a3a,12,1630064812.2448347,1630064819.6388597,0.003153762378837986
thelio,96411,53c932e1-54c6-495b-8477-da42ff4ef12e,14,1630064812.255343,1630064819.931634,0.006024879644277701
thelio,96411,4887ccda-ffb6-4473-825b-ab60e56a027b,46,1630064812.2764578,1630064819.9690957,0.0025767305612856167
thelio,96421,093e1105-e987-4336-bd82-633a853ac0be,37,1630064812.2859275,1630064820.1046274,0.0027967687900138163
thelio,96436,238c0981-bf2a-4081-b587-8eb6145a32cb,48,1630064812.3009536,1630064820.274904,0.002466142977171094
thelio,96380,bed04d73-efeb-43b9-aeb5-990c413fbbf8,31,1630064812.2688973,1630064820.521122,0.003469004361296723
thelio,96380,28c250e5-8a8e-49dd-9fb3-d61b92320277,47,1630064812.2797024,1630064820.767875,0.003239650064801551
thelio,96415,a3826c01-de3b-4660-9f3b-7b66c90ba4d4,29,1630064812.25915,1630064820.8422904,0.0033830057641708114
thelio,96408,4d893162-8853-4fbb-a6eb-d68696c48232,17,1630064812.2650125,1630064820.8727553,0.002164582197787436
thelio,96392,0b627d76-4316-4cb9-a193-039471d48211,38,1630064812.2915246,1630064820.9121492,0.0029499465222237045
thelio,96421,8d006c7b-da08-4c33-bb55-7f1581054f28,21,1630064812.2628047,1630064820.9464653,0.0025556499748896123
thelio,96421,5aaf9f2a-e324-42ba-8c5e-520ef6e74e9f,53,1630064812.2913628,1630064820.9944413,0.002957305458814132
thelio,96403,798834dd-beec-4d03-ac72-af83ffcf8619,3,1630064812.2443776,1630064820.9522116,0.0023170917492995784
thelio,96399,79b4111e-6233-42c9-b21f-bafda8d02580,4,1630064812.2493775,1630064820.9638543,0.0026873195137929037
thelio,96436,294dd7ee-b61e-47ce-bc38-6dff49fdf58f,32,1630064812.2900152,1630064820.9791224,0.0024817341034921404
thelio,96392,460b2d84-d32d-490f-aa6b-3499b4bb21c9,22,1630064812.2754097,1630064821.2634327,0.0029330665317855906
thelio,96392,4130769c-de62-4f7b-9a5e-51df3f66a9ab,6,1630064812.2644951,1630064821.2702456,0.0025695704984021917
thelio,96436,0f0b15a5-9406-4d10-a4ce-f2d5a723facf,0,1630064812.2487257,1630064821.3648574,0.002879107798707206
thelio,96380,114a7036-025e-4e45-ad78-cb6aa8d53096,15,1630064812.2577572,1630064821.3682752,0.004791207521875151
thelio,96403,6ba2ec1a-fcf6-46b6-a17c-5e372b3a04c0,51,1630064812.280306,1630064821.4080176,0.002722143054559763
thelio,96383,6fe03b05-0919-4ca5-bacb-b992688b6e15,44,1630064812.2721777,1630064821.5488846,0.0036998432374364273
thelio,96403,52e5507a-1c30-4d23-be6c-4989155d3926,35,1630064812.275072,1630064821.555952,0.004455013720555706
thelio,96392,69a90904-3fe1-4f16-8b49-5384907dfe75,54,1630064812.2970045,1630064821.5713065,0.0026973886690800793
thelio,96389,17f1cbef-d074-4f88-a062-4f66bb1aaaf8,41,1630064812.2706022,1630064821.5839138,0.003549715274883393
thelio,96408,81490778-1c9a-42cf-9841-d7f68df8184f,1,1630064812.2538567,1630064821.6836596,0.0027987261659359677
thelio,96403,f6f0da72-5cb0-491e-a6ca-3ce297b3976f,19,1630064812.2547767,1630064821.8020759,0.003321472371492499
thelio,96399,ae7b133b-dafa-491c-98be-207156629ae8,36,1630064812.276173,1630064821.861311,0.0031140652468259825
thelio,96387,fe13fd02-b381-4646-bfc1-6530425665d1,40,1630064812.2894347,1630064821.977025,0.002454141435397371
thelio,96421,aa28a042-7581-40b0-a50a-17fe2d7e34c5,5,1630064812.2519958,1630064822.061371,0.004642104085469062
thelio,96436,70648b9f-de2d-4f58-8477-a4a2f2c684e2,16,1630064812.259096,1630064822.1467059,0.004112044793845385
thelio,96389,7586d45c-6063-474a-9870-9290cc770fb4,57,1630064812.2813447,1630064822.1839278,0.0024472045984033886
thelio,96431,7e64869e-a0f5-4cf9-83f5-8a6c4f41c78e,59,1630064812.3031006,1630064822.2585213,0.002505577687225954
thelio,96415,76401095-f1f5-47e8-a9fb-e45abd4d9492,60,1630064818.735095,1630064822.6499,0.0019404941618601543
thelio,96389,d06a889a-c0ad-4625-94d9-b2d8fc891868,25,1630064812.2640505,1630064822.7630107,0.004123850005987536
thelio,96418,64df4133-2588-4572-b345-6ebb61f1ba91,55,1630064812.3143747,1630064822.791942,0.0024316932338587912
thelio,96383,59a0dc23-8bae-4fc1-9baf-b695dba28138,28,1630064812.2615123,1630064822.8280523,0.005891002030285708
thelio,96411,3370a838-9e2d-4c87-a441-8319b9181b3b,30,1630064812.265912,1630064822.8865879,0.011234195471546483
thelio,96431,66e0696b-bb0a-433c-b781-bdeb9f7dcd63,11,1630064812.2620072,1630064822.9200678,0.0026685573457573665
thelio,96427,819d6021-1ed8-455c-aac2-6d0bef5b409b,50,1630064812.3008797,1630064823.0637622,0.0031719251747232393
thelio,96418,5d7c8b11-48f2-4b55-b274-84b378645faa,39,1630064812.2937171,1630064823.4456046,0.0030557376723176653
thelio,96383,f465f4c9-b902-4032-a6f1-9462a0beddfd,62,1630064819.8280187,1630064823.460999,0.0030501064810891073
