hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,110061,ea3b4a60-da8a-442a-89d6-ffed4a9a0111,28,1630545469.2817044,1630545476.2045965,0.002725565401226255
thelio,110243,b055e2c7-51d1-4dd0-a97c-35114f79890f,14,1630545469.2736168,1630545476.7155504,0.0026612518614888203
thelio,110061,f4363524-e81f-49a4-abd4-01b8e90732f6,44,1630545469.2937016,1630545476.7834492,0.002637391302934919
thelio,110243,4f24ee42-a8d2-4704-974c-feefc534b87e,30,1630545469.285847,1630545476.8781583,0.003392297200972218
thelio,110239,e553bf33-1b96-45ef-b0da-7e231c953b9b,6,1630545469.2785027,1630545477.0727239,0.0022465610786825264
thelio,110065,9b8e265e-c1f3-4c43-89a3-c42175cf2df2,31,1630545469.2862248,1630545477.0968034,0.0027174778296916655
thelio,110086,3431eed1-23be-46fa-8e94-b37b6c999819,29,1630545469.2836359,1630545477.2163663,0.00294501206464598
thelio,110072,98755230-7eed-40ec-8229-2bfc16f4a3e1,41,1630545469.2962685,1630545477.2357912,0.002138815128830904
thelio,110075,ceda2b01-918b-4dcb-8307-7832c8882792,10,1630545469.2777784,1630545477.2996545,0.0022824502452149674
thelio,110061,aaf89b85-5b59-4fca-98ea-e1b05cadfd3c,12,1630545469.2727723,1630545477.3845005,0.0035068517365860205
thelio,110065,03e3bde7-1fa7-484c-9bb1-8041b099c4dd,47,1630545469.2968845,1630545477.6448097,0.002944581603307747
thelio,110072,dc183056-86e8-4af4-9ca7-4e4ae8bcd8be,9,1630545469.277758,1630545477.8825645,0.003987869417539714
thelio,110065,562c8928-7325-4f1b-a230-d1e73a400e06,15,1630545469.2732916,1630545477.9407585,0.0038815944739365505
thelio,110089,cc587358-6d8f-400b-b53b-00745e61e795,49,1630545469.3163798,1630545478.001195,0.0018986031557859384
thelio,110072,09d92a2c-4d6b-4449-b8e9-8e91ce2baa54,57,1630545469.3152218,1630545478.0621412,0.0023444339859861945
thelio,110075,acc692a3-5a9a-4458-8f99-6063e3409ce3,26,1630545469.2882168,1630545478.3483717,0.002400914651477219
thelio,110096,eb317983-b5e8-4e29-90cd-f1dcb66b3637,39,1630545469.2934663,1630545478.3793986,0.0023702158967855683
thelio,110072,23f755d4-f004-4fab-b18d-731f670711e9,25,1630545469.2883449,1630545478.4031312,0.005403307336269629
thelio,110058,99d46590-97dd-4c04-8804-e98f341da1bf,40,1630545469.3085623,1630545478.4393022,0.0027998536267682707
thelio,110099,839933b3-a468-430f-af7f-de87555701f2,34,1630545469.3010693,1630545478.5294125,0.0024684265629423456
thelio,110075,21ca193b-1741-49f2-a58d-c5089ac9690d,42,1630545469.303094,1630545478.602004,0.0034501881970366286
thelio,110079,e2f4dbf9-f6c0-4f71-8d6c-bd7bd69630c9,51,1630545469.3114145,1630545478.6492991,0.0034715555767385665
thelio,110093,6f0906f9-38e6-4837-a064-6ae53c0b5559,5,1630545469.2703273,1630545478.674613,0.002346521783724384
