step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,16416,95b375c2-0dd4-403a-9fac-d042666cbadb,0,1630177527.743879,1630177537.5695055,0.003037262420517731
0,thelio,16598,00c87e05-3196-4a87-8d34-1e4ff80a00d3,1,1630177527.745623,1630177537.1871934,0.00358217829810209
0,thelio,16422,98bec533-4ab6-4d24-ba8d-1253760ef223,2,1630177527.7444477,1630177537.2060752,0.0033059361299527107
0,thelio,16430,c0e626ff-ee2e-4e38-9232-b88e85239c81,3,1630177527.7456295,1630177536.8627474,0.006240575252205372
0,thelio,16453,fc13dee9-f0cd-4954-81a7-fb17cb3c3b1d,4,1630177527.7350426,1630177534.9096394,0.003941492323719853
0,thelio,16451,a7593e36-e750-4e4b-8ec3-26e44103dfe3,5,1630177527.7349908,1630177540.2415311,0.01644024021845429
0,thelio,16431,6625069d-4318-4296-9cc0-f0a9ab740a31,6,1630177527.7383058,1630177534.7533624,0.002531721375880359
0,thelio,16436,dbf37366-f41d-48ab-b9ab-03ca7ad33660,7,1630177527.737609,1630177537.0444443,0.0037208395924754716
0,thelio,16528,3293b4c3-cc85-4d90-a95c-5445ce46ce25,8,1630177527.7454045,1630177536.6809213,0.00227807737075189
0,thelio,16426,fafc0f91-a7fa-442d-8123-257a50281b88,9,1630177527.7447863,1630177536.2027018,0.003182701504529706
0,thelio,16458,95784176-a8b7-4ba9-9f47-f00a0eda5e2d,10,1630177527.7382102,1630177536.5756779,0.0033789955010799337
0,thelio,16419,5282059d-177d-4377-b8af-da7bc91e42d1,11,1630177527.7374535,1630177538.454371,0.004189272313167854
0,thelio,16445,90fe4717-2993-4dfb-a2df-105d68220446,12,1630177527.7358165,1630177533.5190277,0.0021568213470030766
0,thelio,16447,a695e69f-a239-4164-9e52-c1c3aa3aba52,13,1630177527.736368,1630177542.8735514,0.02109111569500553
0,thelio,16442,558500d5-c998-4f2f-8763-97cea00495cd,14,1630177527.7340448,1630177534.91435,0.00406791700417493
0,thelio,16596,d879f4d5-30cf-4937-8bb5-56b343a7863e,15,1630177527.738919,1630177534.5960062,0.00300227398888508
0,thelio,16416,2b9512db-f650-45c5-962c-1bfae35dc7a9,16,1630177527.7545118,1630177537.2865803,0.0029187243535821346
0,thelio,16598,dc67ce48-2fdf-4ab4-8fa3-15a34f21ba96,17,1630177527.7528014,1630177539.294639,0.015823270747960375
0,thelio,16422,613d03dd-60f2-4ec0-b553-905f5c2b3453,18,1630177527.754901,1630177535.9874837,0.0023325422644865984
0,thelio,16430,5eea46db-9fbf-4cf9-8232-c27e0772cf5b,19,1630177527.7561297,1630177535.7397394,0.0024388978826600143
0,thelio,16453,b2b65513-4edb-4a31-b820-63183809c638,20,1630177527.7476199,1630177536.4221919,0.004171601177390402
0,thelio,16451,56799ae6-5ddc-4a6f-8d5d-7c6d8e6156cb,21,1630177527.745419,1630177537.2154458,0.0024081987392332105
0,thelio,16431,1623d250-feec-4f96-bb3f-8f724621fbbd,22,1630177527.7489202,1630177536.3824036,0.0029318489764203256
0,thelio,16436,c4bdfe77-a4e0-4c9a-a419-1ee1677503a0,23,1630177527.749812,1630177535.8742254,0.0021626287846684697
0,thelio,16528,b1959d82-b30d-4396-9618-d70d4bc9e6e9,24,1630177527.7558088,1630177541.6514266,0.011608538652772945
