step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,73061,69a08f48-5c70-49fc-92d0-742eb95eb6ff,0,1630224505.2295322,1630224513.8748763,0.002702034016546483
0,thelio,73055,baa7dfc9-3a9c-4eeb-a774-173e98fcbb2f,1,1630224505.2301059,1630224516.022766,0.00481663368745567
0,thelio,73052,6aa7bee8-a29b-42a4-bf0c-deb000bc677c,2,1630224505.231422,1630224519.2237334,0.006862975348978598
0,thelio,73339,7d445dd7-1c85-46e3-83e8-0431c2f85655,3,1630224505.2280202,1630224513.7048242,0.002256266030043501
0,thelio,73047,bad91069-2ea4-4066-83b7-cb91180c7718,4,1630224505.2372937,1630224516.1845005,0.003954724952652682
0,thelio,73058,ade8741a-45c2-4acc-b298-0b41273ba307,5,1630224505.2312756,1630224514.7931876,0.003317069997830361
0,thelio,73043,78708d10-94fe-4eec-a3bf-2273185dc23e,6,1630224505.2369037,1630224513.9320545,0.003327347999345462
0,thelio,73030,2b102f35-cbae-4b4a-adfc-a11addd91e41,7,1630224505.2306464,1630224512.8930962,0.0021170184170907066
0,thelio,73076,ce391be4-30d2-417d-a411-77513fd080c9,8,1630224505.237151,1630224517.411817,0.016711495070382318
0,thelio,73034,f902b0d6-e7cd-423e-8e5c-53f1cdeaa391,9,1630224505.2335262,1630224513.4042277,0.0032976914970164577
0,thelio,73039,f259fa31-a3fb-4503-b7c3-b7265217cdcf,10,1630224505.2326972,1630224514.202326,0.002836285672515122
0,thelio,73072,15393bf9-a360-451a-bb55-807a75d33dd8,11,1630224505.2316694,1630224513.6903164,0.0035736732631980995
0,thelio,73068,78b1ada6-2c4a-4978-badb-e5abdb2dba95,12,1630224505.2302163,1630224512.5666738,0.004291107927726351
0,thelio,73064,10b0b412-4ce6-42ca-b970-e7bdf865028a,13,1630224505.229941,1630224511.863683,0.003188933663601807
0,thelio,73037,8dabbe35-d16d-4b67-93fd-ce9a271bbb35,14,1630224505.2281122,1630224511.306831,0.003020421445445183
0,thelio,73283,e0064b59-dc38-437e-a5a7-ee178a8e195b,15,1630224505.2298548,1630224511.9700522,0.0037993250004237076
0,thelio,73061,86420fbf-4b97-4355-a76c-8201c60472fb,16,1630224505.2422264,1630224512.5890307,0.002139789146189627
0,thelio,73055,17417071-19cb-4706-8e94-7fb87467b3a9,17,1630224505.2428238,1630224514.1123402,0.0030009639091875795
0,thelio,73052,35b98392-7cb7-4c26-8337-2d3ec7f72e0e,18,1630224505.2453802,1630224522.7637486,0.019241007718372262
0,thelio,73339,24634321-bd1d-4ffc-b809-cdcb8446d725,19,1630224505.2384071,1630224515.0479398,0.004938218239175599
0,thelio,73047,65ec12f5-8785-4132-a026-b14280d87297,20,1630224505.2483582,1630224516.8067405,0.006933327241850978
0,thelio,73058,6b257faf-4ba4-4a1a-b3b5-02b221f006b1,21,1630224505.2417345,1630224514.919547,0.00446351053880688
0,thelio,73043,75840cb1-b162-4f4c-a32d-8c5cb56b69e5,22,1630224505.250001,1630224513.7866662,0.00303358696343995
