step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,104216,c47deabb-7f01-486d-bbdb-9e88c6f53637,0,1630198240.3036847,1630198249.5017111,0.00298569315504569
0,thelio,104183,7c3003d1-518b-4528-ae1c-d78fc21c1888,1,1630198240.3069582,1630198251.4835515,0.00688154742087473
0,thelio,104213,b3a18883-6004-4ae1-98b1-2ed0e8f05326,2,1630198240.3008568,1630198249.9273596,0.004901599714325579
0,thelio,104189,7e551137-0d15-4a51-9a2b-61685942e09e,3,1630198240.3002653,1630198248.703741,0.002017145440743635
0,thelio,104218,7806fc81-d170-48af-9805-5737e8d2721a,4,1630198240.3002572,1630198251.1052282,0.005615705886816676
0,thelio,104488,021912b8-9988-4e9a-882c-b9d1a7e1b0e8,5,1630198240.3053155,1630198248.8344865,0.0026566109356809388
0,thelio,104201,3de79879-2b64-44ae-9ff5-2abcd78d60c3,6,1630198240.307334,1630198249.5599954,0.003055636130076762
0,thelio,104225,1e7ad43e-9408-4816-9966-a000bb1b6888,7,1630198240.301626,1630198249.0491457,0.0033345247269829627
0,thelio,104205,2340b609-24da-4197-a14b-aa59d316e542,8,1630198240.3022795,1630198250.3072088,0.0033186417021308346
0,thelio,104222,b1c1cae6-34fa-486e-9b1c-722c10475253,9,1630198240.3008814,1630198247.9013515,0.001920670156062909
0,thelio,104495,326078ca-e117-4bbe-8bf5-21c3ea2a9cec,10,1630198240.3067472,1630198249.8862538,0.0038220491358878575
0,thelio,104208,708591b9-b939-4f53-a702-840f04228087,11,1630198240.3062925,1630198249.9187918,0.0031175087496025837
0,thelio,104187,aa04844c-de41-4c4a-ad3a-87d68de6530b,12,1630198240.303356,1630198245.9340367,0.002024954046484537
0,thelio,104491,9b769bb3-f709-4969-bbf6-deacdcceb8a0,13,1630198240.2985818,1630198248.8675323,0.004391271108767834
0,thelio,104195,6d2ac446-6645-4ca1-b68b-4bd92bd0f862,14,1630198240.298647,1630198247.14552,0.002395778160496402
0,thelio,104193,a4779248-c3ed-470a-9128-91352a386f5a,15,1630198240.2986073,1630198246.470516,0.00299717107586025
0,thelio,104216,e1ccf882-6238-4788-af17-1aa351cdad64,16,1630198240.315951,1630198249.7628055,0.002873697144731438
0,thelio,104183,c1122097-64e4-4ebf-ae56-106f8ee04e3f,17,1630198240.3174474,1630198251.717187,0.0050494620278796806
0,thelio,104213,688d3e24-5dc2-4f6b-aedf-47fe9059ca02,18,1630198240.3112848,1630198247.8997335,0.0021342655688139723
0,thelio,104189,9cdf2c40-4aca-4486-b26a-e77cf43edff8,19,1630198240.3107207,1630198249.0020232,0.004006544131313384
0,thelio,104218,0bc680a9-9360-4d55-83db-5cd526ab418b,20,1630198240.3107145,1630198250.057174,0.003822992613563111
0,thelio,104488,69888024-3944-4a4c-9c3f-a68ab0b06016,21,1630198240.3186526,1630198248.0280435,0.0023465572988961656
0,thelio,104201,1e80c186-b1ae-4ac8-a42f-7a712a406069,22,1630198240.317716,1630198248.3114219,0.0022897137627775556
0,thelio,104225,01e014bc-6204-41e7-8090-e4ccecb7376d,23,1630198240.3069723,1630198249.2442374,0.0030217149309853058
0,thelio,104205,2f523347-7252-4db8-af0c-7c26bf630a4c,24,1630198240.315161,1630198250.7106085,0.0071941932246607845
0,thelio,104222,d6d8e92c-4f12-465e-beef-30e8d9a483e9,25,1630198240.3062272,1630198248.963633,0.004607715272854002
0,thelio,104495,9f20db09-aeba-4935-b154-ec853ecf9154,26,1630198240.3120365,1630198250.1968784,0.004209632443868862
0,thelio,104208,e08a2fa9-0979-4fec-9c43-d44af18dc204,27,1630198240.3209178,1630198247.7362568,0.002661197489534194
0,thelio,104187,993bcb26-c039-42e7-b623-f70281372320,28,1630198240.3137445,1630198247.2672853,0.003891637551424249
0,thelio,104491,2b8844c1-86ae-48d2-832d-88b5c63be38f,29,1630198240.3089945,1630198248.2715633,0.0036914388497889124
0,thelio,104195,924a1254-52f8-4a49-be3d-b7aa0ff8d6d2,30,1630198240.3090315,1630198247.6308637,0.002993482373814635
0,thelio,104193,fdf511c2-ddd7-461a-91de-3e0c1db24935,31,1630198240.3089998,1630198247.3736398,0.005005035926643173
0,thelio,104216,4eeb3b43-fcf7-4825-b6ae-d413582580e6,32,1630198240.3264534,1630198248.929405,0.002320672114718578
0,thelio,104183,7040a638-d91b-4854-8077-5e3b7000b3fc,33,1630198240.3245442,1630198254.8851058,0.01910980662292555
0,thelio,104213,2dd3a9ad-b9a3-4f36-94e7-4247e7a9a2aa,34,1630198240.3242278,1630198249.110987,0.0037242142138287243
0,thelio,104189,cc24ee82-cc63-402d-bc27-ed1c07684e45,35,1630198240.3233154,1630198252.0139742,0.02159278674684567
0,thelio,104218,f8c0df8c-fd54-4e8d-b7d0-f28132092893,36,1630198240.3241894,1630198250.1638887,0.003149220427266235
0,thelio,104488,bb9aaee1-09ad-4eaa-88e3-0df545749b56,37,1630198240.329337,1630198248.6794624,0.0031411077539697076
0,thelio,104201,3f8795bf-a71c-4d62-9652-e95095d73c30,38,1630198240.329634,1630198249.973961,0.00823765332412391
0,thelio,104225,4b2bdb62-3adc-4190-ae5e-ad39e6b0eda3,39,1630198240.3253353,1630198249.3178353,0.0026857880901125044
0,thelio,104205,23e98c45-ecaf-4396-9ebc-e21de039538e,40,1630198240.320578,1630198249.8654068,0.005085113375642697
0,thelio,104222,00237150-c09f-4b78-a81d-fc8357a7b7b4,41,1630198240.324857,1630198248.1993554,0.0021740479449547864
0,thelio,104495,06544efb-e55c-4363-8664-a144d3d8e608,42,1630198240.3276129,1630198248.846599,0.0033823185189299962
0,thelio,104208,b20e7206-d381-47c0-88d8-9900186ec767,43,1630198240.3338425,1630198249.3892498,0.0036525825844935336
0,thelio,104187,6013055f-86fc-46da-a1ee-98ecd4a8c13c,44,1630198240.326113,1630198246.343617,0.002291063375502632
0,thelio,104491,9ebc1a1f-2ddb-448b-a8b5-bd2788d42831,45,1630198240.3233948,1630198248.2068803,0.004288393670940598
0,thelio,104195,b5778d29-912d-44cb-9626-970873f41a0c,46,1630198240.314382,1630198247.3744068,0.003406271341074002
0,thelio,104193,673b91cd-4e8f-49b8-afd2-cf9566917951,47,1630198240.3221529,1630198246.436142,0.0023662782629218356
0,thelio,104216,35d4fcab-3b8b-4fdf-8435-0fbce64b9c47,48,1630198240.3331983,1630198250.04406,0.005716318846159711
0,thelio,104183,6a33702d-7569-4956-a38a-363e0e137e24,49,1630198240.3399656,1630198253.1124802,0.0067737042358801385
0,thelio,104213,c852ef97-4e68-4281-88c0-e3cc359c9093,50,1630198240.3385699,1630198249.807182,0.005076770133067744
0,thelio,104189,e8180a38-26c6-47c7-9b78-2b9d332729c1,51,1630198240.3359296,1630198248.797213,0.0035513197370326327
0,thelio,104218,4c1f673e-64a9-40dc-b292-89035175a493,52,1630198240.3350039,1630198251.9214509,0.008353306587162001
0,thelio,104488,837ff26a-f799-407d-8af2-522f3024669e,53,1630198240.3367004,1630198248.805138,0.0028911194701159012
0,thelio,104201,cf4f7305-5546-4d81-8aac-35e452734bc0,54,1630198240.3477383,1630198249.5676908,0.004062015011359098
0,thelio,104225,7da15c70-e0de-448f-b663-0c15a955b657,55,1630198240.3393881,1630198248.1531453,0.0022827091801132225
0,thelio,104205,ecb0632c-7079-4827-af50-80e7d26f5590,56,1630198240.3260562,1630198249.862192,0.0027970989461911597
0,thelio,104222,3a618fb0-da63-4177-95a2-6a0db5fac200,57,1630198240.3410852,1630198248.0906298,0.003015537134037609
0,thelio,104495,fae5ef2a-410c-4a38-a456-7d0e64807860,58,1630198240.3460824,1630198250.572763,0.007608849461549097
0,thelio,104208,5b984367-30cf-43ad-8c98-5e36c3b741c5,59,1630198240.3441513,1630198250.1263797,0.004189729105315365
0,thelio,104216,75d7bad3-9022-4ef2-b807-0bc3ad2d840e,60,1630198257.8839602,1630198267.106577,0.0031514911123865256
0,thelio,104183,76ab4647-d04c-42b3-89be-a78d8339e118,61,1630198257.8817258,1630198267.1130195,0.003469057873559412
0,thelio,104213,0c097f21-28a7-4934-931d-489f96aff32f,62,1630198257.8805876,1630198265.3705459,0.0024528527973463657
0,thelio,104189,a577ab50-ea93-42ea-97e8-17b49c2ddf43,63,1630198257.8823667,1630198266.4567099,0.004867305772561019
0,thelio,104218,518a0b85-3f17-4297-a450-af07feb29f9d,64,1630198257.8819952,1630198266.5247216,0.004190136691135757
0,thelio,104488,5601f395-9b38-48f4-9437-e9b9c7f9c3dd,65,1630198257.879935,1630198271.9817166,0.025190172129018258
0,thelio,104201,130e3d26-486a-4f9e-8136-34b429a58577,66,1630198257.880395,1630198266.8670151,0.005742781151918992
0,thelio,104225,165a6f0f-b080-43fe-a15e-32db9841cafa,67,1630198257.8824956,1630198266.264949,0.0037214112978084467
0,thelio,104205,a1144ca1-c673-4cb3-ae77-7d2020a9c644,68,1630198257.8782787,1630198266.8368495,0.0027564855862834657
0,thelio,104222,d0929781-aa32-4d05-a989-25a1176289ac,69,1630198257.879794,1630198266.3487806,0.0027564855862834657
0,thelio,104495,e769f891-7443-422b-9f50-f431bafd9884,70,1630198257.8799586,1630198267.2872183,0.0039799663476005115
0,thelio,104208,9fe8312a-dd31-457a-b4f9-b4b68a08e035,71,1630198257.8800387,1630198265.5220318,0.0032566390019234206
0,thelio,104187,f6e5b5ee-3e6a-4953-b484-43f34224184f,72,1630198257.8801088,1630198268.2943618,0.014984012678793856
0,thelio,104491,ef9576ce-1c7b-4d39-b3ef-02a8b0f7627b,73,1630198257.8799584,1630198263.3463702,0.0025113857090670955
0,thelio,104195,a5be6505-c99f-413a-9458-223cc4fa56ea,74,1630198257.8793294,1630198264.8858283,0.003290860389260354
0,thelio,104193,4099f47e-e5e3-4a88-a219-314814ceff4a,75,1630198257.880161,1630198263.9735425,0.005742781151918992
0,thelio,104216,55ffec3b-4841-454c-a41d-29738e37051d,76,1630198257.897812,1630198266.9677103,0.005406724588928252
0,thelio,104183,b191e68d-1fec-4623-9988-90c7261dcc58,77,1630198257.897369,1630198277.2656274,0.025190172129018258
0,thelio,104213,b68d87fe-f235-43af-b1fd-af0e8f5b5785,78,1630198257.894416,1630198265.980295,0.003471666143520534
0,thelio,104189,5e58cf41-a17d-47b8-aeb7-00642ca79f56,79,1630198257.8957422,1630198266.1239204,0.004027264607616356
0,thelio,104218,fdd3e094-50e1-48fc-a4b0-7cb6393108f3,80,1630198257.895142,1630198266.0840063,0.0037214112978084467
0,thelio,104488,7db2ba6a-6311-4f66-8052-3a687818862a,81,1630198257.8932347,1630198266.57064,0.002599003496377139
0,thelio,104201,8dd35b43-37fc-4ee5-9aa0-ae41abedd933,82,1630198257.8928895,1630198265.8617852,0.002334711774674934
