Episode,Reward,TrainTime,Position,Velocity,Angle,RotationalVelocity
0,209.0,0.01610398292541504,-0.04609060287475586,0.027763325721025467,0.016445787623524666,-0.04074952006340027
1,152.0,0.011042118072509766,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
2,154.0,0.011174201965332031,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
3,250.0,0.01978302001953125,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
4,113.0,0.009057998657226562,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
5,108.0,0.007653236389160156,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
6,252.0,0.018806934356689453,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
7,204.0,0.015620946884155273,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
8,184.0,0.013979911804199219,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
9,500.0,0.04175209999084473,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
10,500.0,0.0398557186126709,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
11,13.0,0.0011899471282958984,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
12,456.0,0.03577685356140137,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
13,45.0,0.0034890174865722656,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
14,249.0,0.018384218215942383,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
15,86.0,0.0066089630126953125,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
16,183.0,0.014166116714477539,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
17,275.0,0.020167112350463867,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
18,267.0,0.020333051681518555,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
19,393.0,0.029678821563720703,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
20,451.0,0.03327012062072754,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
21,397.0,0.02912425994873047,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
22,414.0,0.03090524673461914,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
23,261.0,0.01925802230834961,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
24,170.0,0.013306856155395508,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
25,44.0,0.003525972366333008,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
26,238.0,0.017694950103759766,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
27,59.0,0.00433802604675293,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
28,500.0,0.03631401062011719,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
29,355.0,0.02639484405517578,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
30,404.0,0.03032231330871582,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
31,62.0,0.004829883575439453,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
32,102.0,0.0075969696044921875,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
33,326.0,0.02370309829711914,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
34,154.0,0.01164102554321289,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
35,131.0,0.009793996810913086,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
36,378.0,0.0288541316986084,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
37,500.0,0.038400888442993164,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
38,71.0,0.005768775939941406,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
39,89.0,0.006880044937133789,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
40,341.0,0.02566075325012207,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
41,141.0,0.011241912841796875,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
42,115.0,0.009022951126098633,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
43,52.0,0.004146099090576172,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
44,257.0,0.01909804344177246,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
45,254.0,0.020407915115356445,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
46,213.0,0.01567363739013672,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
47,64.0,0.005069732666015625,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
48,46.0,0.003641843795776367,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
49,60.0,0.004547834396362305,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
50,313.0,0.02421092987060547,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
51,437.0,0.03237795829772949,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
52,73.0,0.005645036697387695,0.01993158459663391,-0.00709101278334856,-0.023243598639965057,0.03624948859214783
53,39.0,0.003536224365234375,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
54,497.0,0.03774285316467285,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
55,24.0,0.0019526481628417969,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
56,53.0,0.003980875015258789,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
57,100.0,0.007310152053833008,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
58,360.0,0.027475833892822266,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
59,88.0,0.0065631866455078125,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
60,22.0,0.0017609596252441406,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
61,184.0,0.013351202011108398,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
62,123.0,0.00920724868774414,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
63,185.0,0.013798952102661133,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
64,142.0,0.011501789093017578,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
65,369.0,0.027359962463378906,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
66,257.0,0.018997907638549805,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
67,88.0,0.006511211395263672,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
68,12.0,0.0012042522430419922,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
69,322.0,0.023595094680786133,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
70,190.0,0.014163970947265625,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
71,91.0,0.0070648193359375,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
72,25.0,0.0020339488983154297,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
73,165.0,0.012627840042114258,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
74,292.0,0.022030115127563477,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
75,209.0,0.015297889709472656,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
76,303.0,0.024142980575561523,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
77,445.0,0.03353619575500488,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
78,167.0,0.012205123901367188,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
79,193.0,0.015069007873535156,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
80,500.0,0.03721284866333008,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
81,376.0,0.028362035751342773,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
82,310.0,0.022509098052978516,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
83,386.0,0.029085159301757812,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
84,500.0,0.03718090057373047,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
85,500.0,0.03783702850341797,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
86,114.0,0.008636236190795898,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
87,140.0,0.010432004928588867,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
88,95.0,0.006972074508666992,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
89,210.0,0.015419960021972656,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
90,193.0,0.01424264907836914,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
91,500.0,0.04048299789428711,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
92,332.0,0.027582168579101562,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
93,317.0,0.023782968521118164,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
94,380.0,0.028523921966552734,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
95,236.0,0.018252849578857422,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
96,249.0,0.01902174949645996,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
97,238.0,0.01813507080078125,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
98,144.0,0.011460065841674805,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
99,88.0,0.006622314453125,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
100,253.0,0.019081830978393555,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
101,14.0,0.0012259483337402344,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
102,117.0,0.009269952774047852,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
103,222.0,0.0156400203704834,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
104,500.0,0.03534197807312012,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
105,294.0,0.021659135818481445,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
106,268.0,0.020133018493652344,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
107,140.0,0.010216951370239258,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
108,206.0,0.015208959579467773,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
109,244.0,0.01847100257873535,0.019397150725126266,-0.04571334272623062,0.04291946068406105,0.022691451013088226
110,16.0,0.0013360977172851562,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
111,24.0,0.0018630027770996094,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
112,24.0,0.0018148422241210938,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
113,24.0,0.0018699169158935547,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
114,27.0,0.0021698474884033203,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
115,24.0,0.0018389225006103516,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
116,24.0,0.0018548965454101562,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
117,24.0,0.0018630027770996094,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
118,24.0,0.0018281936645507812,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
119,24.0,0.0018270015716552734,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
120,24.0,0.0018208026885986328,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
121,32.0,0.0029702186584472656,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
122,24.0,0.0024061203002929688,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
123,24.0,0.0018970966339111328,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
124,174.0,0.012556076049804688,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
125,24.0,0.0023369789123535156,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
126,32.0,0.002444028854370117,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
127,24.0,0.0018608570098876953,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
128,37.0,0.0030608177185058594,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
129,24.0,0.002691984176635742,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
130,22.0,0.0017931461334228516,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
131,22.0,0.0018360614776611328,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
132,24.0,0.0020508766174316406,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
133,24.0,0.0018360614776611328,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
134,24.0,0.0018413066864013672,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
135,24.0,0.0018410682678222656,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
136,62.0,0.0044400691986083984,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
137,22.0,0.0016989707946777344,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
138,24.0,0.0018377304077148438,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
139,21.0,0.001653909683227539,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
140,22.0,0.0019941329956054688,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
141,81.0,0.005871772766113281,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
142,21.0,0.0016367435455322266,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
143,61.0,0.0044138431549072266,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
144,21.0,0.001622915267944336,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
145,244.0,0.01861405372619629,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
146,74.0,0.00616908073425293,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
147,34.0,0.0026471614837646484,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
148,45.0,0.0033960342407226562,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
149,62.0,0.004857063293457031,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
150,62.0,0.004893064498901367,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
151,62.0,0.004675865173339844,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
152,29.0,0.002276897430419922,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
153,62.0,0.0046498775482177734,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
154,26.0,0.0020949840545654297,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
155,80.0,0.005877971649169922,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
156,188.0,0.014161825180053711,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
157,27.0,0.002151012420654297,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
158,77.0,0.005658864974975586,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
159,62.0,0.00529789924621582,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
160,61.0,0.0047130584716796875,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
161,20.0,0.0016219615936279297,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
162,62.0,0.004731893539428711,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
163,126.0,0.010280847549438477,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
164,159.0,0.011707067489624023,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
165,29.0,0.0022430419921875,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
166,76.0,0.0053980350494384766,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
167,62.0,0.0048236846923828125,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
168,205.0,0.014630794525146484,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
169,24.0,0.0018770694732666016,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
170,234.0,0.017666101455688477,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
171,56.0,0.004494667053222656,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
172,186.0,0.013720273971557617,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
173,60.0,0.004759073257446289,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
174,197.0,0.014636039733886719,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
175,27.0,0.002174854278564453,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
176,43.0,0.0035898685455322266,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
177,39.0,0.0029649734497070312,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
178,168.0,0.012916088104248047,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
179,24.0,0.0019431114196777344,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
180,43.0,0.003342866897583008,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
181,243.0,0.018100976943969727,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
182,232.0,0.017164230346679688,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
183,97.0,0.0077550411224365234,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
184,27.0,0.002294778823852539,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
185,23.0,0.0017998218536376953,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
186,27.0,0.0020470619201660156,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
187,91.0,0.006705045700073242,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
188,151.0,0.010859012603759766,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
189,90.0,0.0065898895263671875,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
190,197.0,0.014578819274902344,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
191,80.0,0.006154775619506836,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
192,80.0,0.006171226501464844,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
193,96.0,0.007437944412231445,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
194,75.0,0.005846977233886719,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
195,90.0,0.006752967834472656,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
196,71.0,0.005121946334838867,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
197,115.0,0.00851297378540039,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
198,115.0,0.00842905044555664,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
199,76.0,0.005651235580444336,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
200,89.0,0.0070497989654541016,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
201,93.0,0.006628990173339844,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
202,121.0,0.009118318557739258,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
203,104.0,0.007812023162841797,3.018728966708295e-05,-0.0467771515250206,-0.04851623624563217,-0.04202840104699135
