Episode,Reward,TrainTime,Position,Velocity,Angle,RotationalVelocity
0,68.0,0.004464864730834961,-0.024731390178203583,0.03554723411798477,-0.026029441505670547,0.04797724261879921
1,141.0,0.008478403091430664,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
2,95.0,0.005470991134643555,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
3,130.0,0.007778644561767578,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
4,140.0,0.008249759674072266,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
5,98.0,0.00590205192565918,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
6,115.0,0.006656169891357422,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
7,78.0,0.00450587272644043,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
8,117.0,0.006747007369995117,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
9,89.0,0.005137205123901367,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
10,113.0,0.006465911865234375,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
11,77.0,0.004472970962524414,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
12,134.0,0.007596015930175781,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
13,54.0,0.003154277801513672,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
14,103.0,0.006124019622802734,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
15,82.0,0.0048291683197021484,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
16,89.0,0.00528407096862793,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
17,76.0,0.004615306854248047,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
18,112.0,0.0065419673919677734,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
19,115.0,0.006732940673828125,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
20,69.0,0.004099845886230469,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
21,110.0,0.0064389705657958984,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
22,140.0,0.00810694694519043,0.01646587997674942,-0.00276986975222826,0.037812136113643646,0.02943938598036766
