interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,c02d0b8a-6a0c-40c8-b5a1-f6af2b0c888f,2,1646435409.7150211,1646435409.9691992,10.0
25,c02d0b8a-6a0c-40c8-b5a1-f6af2b0c888f,2,1646435409.7150211,1646435409.9691992,10.0
25,e80e55e2-3a7d-4b86-b372-aadeaf5fad4c,4,1646435409.698109,1646435409.969972,160.0
25,d92932f7-0acd-4eec-9347-d881efdb6ebc,6,1646435409.696604,1646435409.973286,142.0
25,d388c294-211d-425f-a2ad-834cad9abb43,13,1646435409.7129622,1646435409.973686,144.0
25,8d332621-bd61-4e1d-9444-273de8e3de2f,5,1646435409.716178,1646435409.9768908,145.0
25,b4dc6377-ffde-41d9-a6b0-49cd166bb2d6,1,1646435409.696962,1646435409.9764779,129.0
25,fc1d87a8-0716-4509-beb1-f8c2897fa830,14,1646435409.702343,1646435409.97721,179.0
25,eb8a33fc-31bf-4da5-93a8-50b52da4099e,11,1646435409.700093,1646435409.969443,159.0
25,193fa12e-fb7e-4155-ba2f-da7c2aa44cbc,10,1646435409.706848,1646435409.9772549,156.0
25,673b1e5d-446a-4fd0-9ad8-0f8de1257558,0,1646435409.714829,1646435409.983715,178.0
25,cfac92c2-d361-4482-b259-8a001bfdc116,12,1646435409.7159529,1646435409.983976,161.0
25,0780de9b-0775-42de-b5f4-651b8daf0e50,3,1646435409.701887,1646435409.981094,164.0
25,8a289477-a4d4-4723-bbec-78c69537f813,8,1646435409.703488,1646435409.986358,141.0
25,0e54bb65-4376-4de8-ac49-49bea68f4125,9,1646435409.711807,1646435409.9821708,158.0
25,b16da8c9-07b7-451e-a1b0-bf7c4c64eeda,25,1646435410.024674,1646435410.147399,141.0
25,efe3ed47-8042-423f-b7b5-abc0804e1a8d,15,1646435409.750777,1646435409.996136,127.0
25,a995dace-eed8-4625-90c1-ee852440dd05,24,1646435409.974585,1646435410.11741,172.0
25,f3edc3a3-b4b7-4dd0-92c7-62649bee3536,21,1646435409.9797509,1646435410.122609,171.0
25,df73870c-2bda-4135-8671-7a82d9b43dbd,16,1646435409.985271,1646435410.124827,14.0
25,678adf74-14a4-46a5-91b2-608e2295f4c9,17,1646435409.989486,1646435410.1297972,155.0
25,97a5d4b8-da1c-4c57-8f9d-ccaa5db22162,18,1646435409.9789171,1646435410.1306822,129.0
25,22bc5b08-1e05-4089-8bdb-de1bbe633a9a,20,1646435409.973036,1646435410.1318169,181.0
25,2d626d86-689c-4361-ac62-8d56a9518619,22,1646435409.989229,1646435410.1348538,138.0
25,b67a6855-6fce-4a3f-a46a-2e834c2ddc6a,19,1646435409.986443,1646435410.1377048,140.0
25,6cb23c16-951b-46fe-b740-13ded1427a6d,23,1646435409.991155,1646435410.1414652,171.0
50,c02d0b8a-6a0c-40c8-b5a1-f6af2b0c888f,2,1646435409.7150211,1646435409.9691992,10.0
50,c168dd93-57c2-4f4c-8b18-dc15b0118e27,41,1646435410.319455,1646435410.40424,138.0
50,d92932f7-0acd-4eec-9347-d881efdb6ebc,6,1646435409.696604,1646435409.973286,142.0
50,d388c294-211d-425f-a2ad-834cad9abb43,13,1646435409.7129622,1646435409.973686,144.0
50,8d332621-bd61-4e1d-9444-273de8e3de2f,5,1646435409.716178,1646435409.9768908,145.0
50,b4dc6377-ffde-41d9-a6b0-49cd166bb2d6,1,1646435409.696962,1646435409.9764779,129.0
50,1979e74c-302e-4680-bc09-f88603d5e74b,27,1646435410.097167,1646435410.199477,131.0
50,6e7a1b6c-3530-490d-862e-6e0f7a8b1d5d,43,1646435410.345403,1646435410.430617,155.0
50,03cfe877-bc6c-4888-807c-d399ece29bc0,45,1646435410.391755,1646435410.472963,10.0
50,91259ff0-3497-42bb-ae87-2697ccdcc60b,28,1646435410.1278021,1646435410.213382,143.0
