interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,db454f31-4d82-46ae-8c9c-210e6f7f4b2a,8,1646433639.7246678,1646433640.005971,24.0
25,db454f31-4d82-46ae-8c9c-210e6f7f4b2a,8,1646433639.7246678,1646433640.005971,24.0
25,df00bf4c-4315-467f-bb65-21b9f7565080,6,1646433639.725296,1646433640.00614,23.0
25,58394ef5-4165-4865-9742-0a68e778da32,7,1646433639.7227142,1646433640.006272,22.0
25,746e9e80-3a32-4ed6-baee-23e121c2fac4,14,1646433639.725048,1646433640.0052118,14.0
25,a8322584-d09e-42db-9d54-2fa7e611a529,1,1646433639.723232,1646433640.017542,30.0
25,27347395-bef0-4394-9b6f-b30a3e08757e,3,1646433639.722711,1646433640.008298,15.0
25,3ac93a6c-64d3-4d97-a6d4-e41a15399f2e,0,1646433639.722924,1646433640.004095,21.0
25,26c18a6c-e4cd-4e40-8877-77526d303c2b,12,1646433639.725715,1646433640.032966,14.0
25,3a3382a5-e9ec-4b9f-963f-b33c7a100b3e,26,1646433640.1494799,1646433640.241545,14.0
25,00685400-bdff-403d-b9f2-a770b45a6659,5,1646433639.742261,1646433640.078984,16.0
25,d6aac1cc-0274-486b-bd20-24e6ea316ecf,10,1646433639.754303,1646433640.071747,11.0
25,623eda5c-2d63-4b08-be1d-f1424f049a2a,9,1646433639.7475882,1646433640.086265,15.0
25,68dc88d9-75f1-4e8d-b1ae-f455d5e94a90,15,1646433639.7507782,1646433640.091669,23.0
25,e182241b-24b1-4ca1-8d87-36c9ed3201df,11,1646433639.748451,1646433640.09287,20.0
25,95f981be-8c76-4559-9b03-560adf607141,13,1646433639.75351,1646433640.0867279,10.0
25,7e736b6d-4b4e-42a1-974b-5fa04027a92e,2,1646433639.7748868,1646433640.165101,17.0
25,b9aab9f8-a4d9-420d-a3ac-f36d39e508e9,17,1646433640.007243,1646433640.1772642,125.0
25,cd3211cc-30f8-4349-8482-e16337f860df,18,1646433640.0199249,1646433640.1852129,11.0
25,175c4372-ed8a-42e9-85f5-4cab2d803479,16,1646433640.0241861,1646433640.186978,51.0
25,67842f09-7cd4-4ea9-bbaa-ab1019ff51b2,19,1646433640.03875,1646433640.194334,12.0
25,4ec21c92-3ba4-40bc-9321-944b647fd461,22,1646433640.027564,1646433640.1954482,63.0
25,fc7b678b-45bc-49fc-8b93-87426e436eb8,24,1646433640.069996,1646433640.2031202,16.0
25,eb359902-7455-4080-b917-4c52d6f3d3ff,23,1646433640.0932548,1646433640.217189,13.0
25,1a6333ef-b40e-464d-8e3b-0adc690d9cb9,21,1646433640.096032,1646433640.2189372,10.0
25,a66ae0da-cda0-4ed2-99dd-462afcdf1e99,25,1646433640.099518,1646433640.222595,49.0
50,73772b24-7569-4e80-8bb6-4d7ffc4ff1aa,37,1646433640.351727,1646433640.439329,16.0
50,f95b2b7e-6eaa-441e-884a-f93798cfae67,46,1646433640.489454,1646433640.5866508,10.0
50,db7079c0-2abd-445f-960a-563c085a20fc,40,1646433640.399938,1646433640.486033,14.0
50,746e9e80-3a32-4ed6-baee-23e121c2fac4,14,1646433639.725048,1646433640.0052118,14.0
50,73725de3-4ea5-478b-b334-90d2be05e403,33,1646433640.2903008,1646433640.368856,13.0
50,27347395-bef0-4394-9b6f-b30a3e08757e,3,1646433639.722711,1646433640.008298,15.0
