interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,63246eb6-55df-44a8-979f-f01146f696af,0,1646434134.2055511,1646434134.4745011,14.0
25,63246eb6-55df-44a8-979f-f01146f696af,0,1646434134.2055511,1646434134.4745011,14.0
25,062e9a4d-1cd7-4c5f-af45-3558632d0ec9,6,1646434134.216007,1646434134.477013,63.0
25,024c7c7f-8ad8-4741-bc97-2bedf2125959,15,1646434134.206007,1646434134.477663,57.0
25,fe4e7947-7c93-40ff-8f90-5533067e9678,13,1646434134.209145,1646434134.479393,107.0
25,9edc2b16-c62b-4447-a2c2-3aa6565b8b9e,5,1646434134.211287,1646434134.479545,60.0
25,69853914-a3c5-4fdb-bdff-176962514555,12,1646434134.209669,1646434134.4837172,94.0
25,a59f71e0-b1fb-42f9-b853-b4596b9c5b7e,2,1646434134.219923,1646434134.4843352,27.0
25,27dba241-bb40-4d5a-bc42-2553928e2595,11,1646434134.209933,1646434134.484514,85.0
25,29e5a567-d8f2-4665-b86c-5fbd7dc03d4a,9,1646434134.220504,1646434134.488982,62.0
25,b9ab8591-c853-40f2-a234-7ff0e017da7c,7,1646434134.206584,1646434134.489674,145.0
25,3395b22c-291e-4ad6-82fe-9cd61bb480e9,3,1646434134.209883,1646434134.4890418,102.0
25,72aeb7c8-4a07-4eb8-8f3c-045d596208db,10,1646434134.211939,1646434134.485824,124.0
25,76ed5278-af24-42a3-8e46-34604816a735,8,1646434134.212885,1646434134.492312,124.0
25,32b219fe-9ba0-4030-b180-4fd84d341f5e,4,1646434134.222943,1646434134.498475,187.0
25,68c005af-0750-49d0-b5ae-df127e488126,1,1646434134.211585,1646434134.501121,216.0
25,9fe7e73d-89c2-48c6-b8a0-fdcd32aff2f3,14,1646434134.2126431,1646434134.5015821,192.0
25,b3c37b4b-1097-4e67-9d3a-8ad87125a493,20,1646434134.4862878,1646434134.620289,24.0
25,bdf04787-3c5c-4dde-8ef9-22bc83cce3d6,21,1646434134.4878669,1646434134.6316311,54.0
25,7f1e8631-1b8c-4103-b32d-5eb855143740,23,1646434134.4912179,1646434134.6332579,20.0
