interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,a9e6ca66-c284-42d1-95d3-05e19551b263,14,1646435942.544735,1646435942.827648,28.0
25,a9e6ca66-c284-42d1-95d3-05e19551b263,14,1646435942.544735,1646435942.827648,28.0
25,1aede928-cbf5-447b-98a5-0c3b91b3001e,7,1646435942.5487401,1646435942.8276439,44.0
25,6c67597c-6a7e-4275-8a85-2c5eb361d609,6,1646435942.5512571,1646435942.8279061,35.0
25,63a00f6b-5902-4440-90c4-9c3d9ea53a9b,15,1646435942.548717,1646435942.828794,97.0
25,deaa70da-2bfe-4b62-a44e-040a14cb5067,1,1646435942.546033,1646435942.828704,51.0
25,5fe061f4-44e3-44e9-8f1a-65a2242a1abd,3,1646435942.548897,1646435942.829514,41.0
25,0552625e-590a-46e7-8722-8feaf7f63bf9,2,1646435942.549166,1646435942.829935,67.0
25,fc89fa04-6b8b-4886-a3a6-85d8b8e210a6,4,1646435942.549085,1646435942.830039,18.0
25,e962218f-da6c-4369-835d-cf32a103cc5d,0,1646435942.581675,1646435942.838926,17.0
25,b4481f2e-a537-4a03-b8d6-385af41168cd,13,1646435942.599127,1646435942.8434649,32.0
25,f6410687-8bec-42cd-9161-ab8b1b0db840,10,1646435942.599561,1646435942.850369,71.0
25,0fe9ee83-8914-49a9-82e2-d6876d013229,5,1646435942.60329,1646435942.850917,11.0
25,18affe8e-5402-4539-8d8d-abdb8eb27a9a,12,1646435942.579493,1646435942.851496,86.0
25,5a2f7aea-eaca-41b6-a455-31cf02ae252b,9,1646435942.584376,1646435942.854157,64.0
25,f5ab5e11-b017-433f-b2c4-30efb2c5df45,8,1646435942.58505,1646435942.848935,41.0
25,ad0e6f6c-934d-4fdb-b569-2bae2483d50b,11,1646435942.582031,1646435942.854943,89.0
25,e4528875-d529-4c6a-bc96-1569b95801e7,20,1646435942.832717,1646435942.963027,49.0
25,52ad16a0-6db9-4a10-9161-dbe44516dde9,25,1646435942.892714,1646435943.002877,51.0
25,58a958da-ddc6-482e-9f14-d04cf23fdec0,24,1646435942.832871,1646435942.974751,50.0
25,3a21ebfd-df21-4125-86a8-4dcea165fc3d,16,1646435942.844738,1646435942.978893,21.0
25,443c2e19-dbb6-44c5-aa10-40c6e6e6e39b,18,1646435942.831993,1646435942.9797661,89.0
25,ccf9642c-4f9a-404a-a002-b391b0d65681,19,1646435942.8539462,1646435942.982094,36.0
25,41629421-6965-48c5-af86-068b63e38573,21,1646435942.85818,1646435942.99171,77.0
25,30c82790-cc08-43b3-aed4-1e3f8165dcaf,23,1646435942.857075,1646435942.9938939,86.0
25,10851af1-fc19-4150-b19d-ab1b9f431f63,17,1646435942.8682392,1646435942.989474,28.0
50,a9e6ca66-c284-42d1-95d3-05e19551b263,14,1646435942.544735,1646435942.827648,28.0
