interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,2e5356ba-7284-4bc7-b371-b3a2646e1524,15,1646434482.0840409,1646434482.354771,120.0
25,2e5356ba-7284-4bc7-b371-b3a2646e1524,15,1646434482.0840409,1646434482.354771,120.0
25,c580eb0d-3626-40d3-9073-876cb860f646,8,1646434482.076232,1646434482.3510988,109.0
25,c20a2bc2-a147-46ec-92a3-c3e168e27e7c,0,1646434482.07303,1646434482.358559,147.0
25,c2c489fe-7891-4974-9ef4-f0c75fcc13f8,7,1646434482.086899,1646434482.359675,169.0
25,dc64a21c-5caa-45e5-bea4-c85e9b212efb,11,1646434482.0746171,1646434482.3606012,155.0
25,ef49db47-e1e1-4491-b5ee-40100b64f08d,4,1646434482.082912,1646434482.359263,174.0
25,6e28d19c-318b-4490-99d8-9a5480175291,10,1646434482.093098,1646434482.366155,174.0
25,f516d812-af89-4777-822a-40590c55e973,6,1646434482.0816078,1646434482.367813,204.0
25,5dcca378-d87d-47db-8a29-0e3435d5ee89,9,1646434482.0769138,1646434482.3688278,174.0
25,2df7f4b3-746f-450e-b585-db95b2bfe19e,12,1646434482.082474,1646434482.37084,212.0
25,762d5f27-4ec6-4248-8cba-95e12c7c0923,1,1646434482.080472,1646434482.3713741,195.0
25,d9cb5ef7-fce9-432a-bcfe-1055b36dee3f,14,1646434482.082858,1646434482.371947,193.0
25,e1a208cc-63bf-44cf-a9b2-435b63d67408,5,1646434482.073142,1646434482.37235,241.0
25,615f44f7-c3cd-4d1c-8bcf-c9acf0a3a8e0,13,1646434482.105269,1646434482.372982,156.0
25,db61ccdc-124a-410a-95e5-21679ef260a1,3,1646434482.106842,1646434482.3761668,180.0
25,d4dda993-5052-48e9-bf2b-514c84d5a500,2,1646434482.087542,1646434482.391645,431.0
25,e0785bb3-6d89-4a14-835b-b5fd618d9671,16,1646434482.360954,1646434482.523423,184.0
25,bc0c5f9d-9438-4470-8dc0-cfe2fd040b23,21,1646434482.3644018,1646434482.522758,164.0
25,2751cee4-a579-499e-abcd-85553ee5c6d7,18,1646434482.3741288,1646434482.5277781,204.0
25,77471462-6baf-4746-a2ee-bacbd7eb9d2a,24,1646434482.365752,1646434482.528329,160.0
25,2e3bbe1d-5e41-4abf-a005-7cb3fa4792ed,22,1646434482.3785212,1646434482.5285351,132.0
25,e42c9486-ee52-4a36-ac7f-33ed9b68e766,23,1646434482.372523,1646434482.532236,204.0
25,a3ccf6f1-b4d1-40a0-a6de-4b2ee050de59,20,1646434482.394277,1646434482.5383072,157.0
25,e25c7706-87c5-40de-856c-607cfb01831e,19,1646434482.3740711,1646434482.547758,447.0
25,13948335-14f5-437a-8a87-ef01d03f7cdb,25,1646434482.41258,1646434482.546604,231.0
