interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,e88e4ac1-114d-4b32-9e62-d44c5398aebf,8,1646434791.5281038,1646434791.800192,10.0
25,e88e4ac1-114d-4b32-9e62-d44c5398aebf,8,1646434791.5281038,1646434791.800192,10.0
25,45d2e50d-28da-4e8e-bec9-348ceb111d53,5,1646434791.528319,1646434791.799576,27.0
25,bd76bb0a-ec0f-4354-b3a4-11da2e06730f,12,1646434791.5385962,1646434791.803402,48.0
25,24acfcb2-e9d6-4d51-a5d9-b9f1b1acc831,7,1646434791.532683,1646434791.810377,129.0
25,5d4835c3-4923-4a28-acf0-0fa60226653c,1,1646434791.533529,1646434791.810279,125.0
25,78426de3-883c-4620-9f3e-e37798cd3117,6,1646434791.529094,1646434791.810712,186.0
25,485a3c9a-e145-43c9-8c00-ffceabe0ba43,4,1646434791.531203,1646434791.811608,108.0
25,b00cbabf-a5b6-4862-9979-183d5f49e720,0,1646434791.534654,1646434791.8150709,151.0
25,b8d8e279-60b3-4e99-83d6-06909dd6ad22,14,1646434791.54282,1646434791.81773,125.0
25,88113644-8152-41fe-8286-5c49ffbe652e,15,1646434791.535878,1646434791.8201652,169.0
25,ee2b7f68-c859-40d6-8add-468f79c52d00,9,1646434791.5436978,1646434791.817962,147.0
25,355b3aee-9c55-4e49-bc73-a9bcbaaf37a8,11,1646434791.5420659,1646434791.823058,146.0
25,cd6c2779-6bc0-44c7-839f-8b0712494469,13,1646434791.5426161,1646434791.8231318,201.0
25,7b9575e3-16f7-4c45-aa4b-5fd712822f22,3,1646434791.5310268,1646434791.837696,391.0
25,c48aebd3-6391-4257-8009-f05997465563,19,1646434791.8056471,1646434791.9917681,498.0
25,9538f5f6-725b-4234-bbc6-4d3f17810b7e,2,1646434791.528594,1646434791.847647,500.0
25,2f667281-e60f-4418-a5bb-96e3d14e9bfd,17,1646434791.802388,1646434791.926503,12.0
25,d503fbab-4be8-44f3-977f-17baa1a0c39d,18,1646434791.812848,1646434791.962091,107.0
25,acbaed07-8289-4bf5-b055-d302a5714fc0,24,1646434791.814076,1646434791.9659479,54.0
25,7ceeabed-03ba-4229-9b8d-e96313d05ee9,21,1646434791.8251688,1646434791.971274,28.0
