interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,e40c151b-8118-4349-b835-4cd4f89c3204,0,1646429796.3895822,1646429796.753546,20.0
25,e40c151b-8118-4349-b835-4cd4f89c3204,0,1646429796.3895822,1646429796.753546,20.0
25,30b41576-48fa-41dd-8a65-62ed6dbbacbe,12,1646429796.378444,1646429796.803275,29.0
25,8e8db78a-6324-4538-8533-a2fd88adb319,5,1646429796.418934,1646429796.817792,28.0
25,3841408b-0e73-4080-984b-2b0d6cbd9434,9,1646429796.398869,1646429796.8327959,93.0
25,bcfc85f2-fbc9-411b-8e08-7665be715534,8,1646429796.390271,1646429796.835076,56.0
25,758d4de3-03a1-4efc-8962-eac132c88149,10,1646429796.5063412,1646429796.847878,17.0
25,c35a35b8-caa4-465b-8b80-597d5fdc9a4d,14,1646429796.453426,1646429796.8390348,62.0
25,b6f286b9-b9a3-4720-8e6a-d865b7d4b830,15,1646429796.499525,1646429796.8501801,43.0
25,a1828623-953a-45f6-b287-1a4528fb9449,2,1646429796.439925,1646429796.851531,40.0
25,04de7fd1-7ba9-4bd5-a604-4479e8915964,4,1646429796.497942,1646429796.853344,57.0
25,db5d60f4-a642-483d-a049-8c8addf5ff22,1,1646429796.5146081,1646429796.866076,44.0
25,456de70d-2464-4cdc-81ca-e94de197896f,11,1646429796.5057359,1646429796.866431,82.0
25,78c100b8-514e-4b4c-8d66-75dcf737b3b5,6,1646429796.450463,1646429796.8666859,129.0
25,b9dfb4c3-426f-4b90-98e3-a1760a2b4151,13,1646429796.493579,1646429796.873803,81.0
25,dbfbc0fd-58dc-45ec-9203-84d30abe60b3,7,1646429796.5199108,1646429796.881412,84.0
25,2cca4f49-c57e-4ced-84d2-5ba4fede8082,3,1646429796.600338,1646429796.914143,66.0
25,f74559e2-fa39-48bc-9f98-899e32476604,16,1646429796.766191,1646429796.986122,43.0
25,22b4c674-eae2-4969-9788-fd9e2ca8705c,19,1646429796.812004,1646429797.006502,38.0
25,e6af09a1-436f-40f7-9426-cd049f0af7be,23,1646429796.8362691,1646429797.033251,43.0
25,a46d6402-dac7-4c68-b268-886da2598f5e,17,1646429796.839199,1646429797.054361,115.0
25,5e870ab4-b63f-48aa-b841-8147ad3bd7d3,20,1646429796.854594,1646429797.0756328,123.0
25,0a5186ce-737c-4490-8ab1-8b50b3502552,26,1646429796.883575,1646429797.076205,61.0
25,e91fe256-3f4b-4fb4-860d-8b240b1d8fe0,24,1646429796.8561652,1646429797.086271,52.0
25,8fd8cc3f-5fc5-4eae-ac80-7b407b2e2db4,21,1646429796.868906,1646429797.08693,53.0
25,b43f1925-6cf3-496f-a07d-bf382ebce97b,22,1646429796.9167092,1646429797.1277351,47.0
50,e40c151b-8118-4349-b835-4cd4f89c3204,0,1646429796.3895822,1646429796.753546,20.0
50,30b41576-48fa-41dd-8a65-62ed6dbbacbe,12,1646429796.378444,1646429796.803275,29.0
50,8e8db78a-6324-4538-8533-a2fd88adb319,5,1646429796.418934,1646429796.817792,28.0
50,da6ae47e-a43d-4e77-89b3-457475116c90,50,1646429797.577,1646429797.6968231,46.0
50,bcfc85f2-fbc9-411b-8e08-7665be715534,8,1646429796.390271,1646429796.835076,56.0
50,758d4de3-03a1-4efc-8962-eac132c88149,10,1646429796.5063412,1646429796.847878,17.0
50,4d5bdb8a-6738-4791-b347-3d45d59c7647,42,1646429797.385459,1646429797.50824,18.0
50,b6f286b9-b9a3-4720-8e6a-d865b7d4b830,15,1646429796.499525,1646429796.8501801,43.0
50,a1828623-953a-45f6-b287-1a4528fb9449,2,1646429796.439925,1646429796.851531,40.0
50,04de7fd1-7ba9-4bd5-a604-4479e8915964,4,1646429796.497942,1646429796.853344,57.0
50,db5d60f4-a642-483d-a049-8c8addf5ff22,1,1646429796.5146081,1646429796.866076,44.0
50,aa972867-819b-4a9d-94f8-88fe401e97cf,32,1646429797.12254,1646429797.240451,53.0
50,77e2ffed-2eef-4e2a-a60c-72e15da31fe3,45,1646429797.4563892,1646429797.57293,21.0
50,3d699734-218a-41ba-8ed9-8ba01d6ea9fd,37,1646429797.2522292,1646429797.38467,57.0
50,7dc0bb6c-6724-414e-919b-f97ac93e8328,46,1646429797.481683,1646429797.596237,38.0
50,24a2bff2-af6e-4234-8473-e341d8980060,39,1646429797.3136482,1646429797.442666,46.0
50,f74559e2-fa39-48bc-9f98-899e32476604,16,1646429796.766191,1646429796.986122,43.0
50,22b4c674-eae2-4969-9788-fd9e2ca8705c,19,1646429796.812004,1646429797.006502,38.0
50,e6af09a1-436f-40f7-9426-cd049f0af7be,23,1646429796.8362691,1646429797.033251,43.0
50,67b4cd32-a1e0-43cb-a70d-0799acd1508d,40,1646429797.336321,1646429797.4593,34.0
50,5dad02bc-e6c3-4915-bb95-86956b9e95d1,28,1646429796.956539,1646429797.135833,15.0
50,d79d4aac-fd62-4c00-bdf7-ab6fdd1341ca,48,1646429797.5205262,1646429797.636801,29.0
50,e91fe256-3f4b-4fb4-860d-8b240b1d8fe0,24,1646429796.8561652,1646429797.086271,52.0
50,8fd8cc3f-5fc5-4eae-ac80-7b407b2e2db4,21,1646429796.868906,1646429797.08693,53.0
50,b43f1925-6cf3-496f-a07d-bf382ebce97b,22,1646429796.9167092,1646429797.1277351,47.0
75,e40c151b-8118-4349-b835-4cd4f89c3204,0,1646429796.3895822,1646429796.753546,20.0
75,30b41576-48fa-41dd-8a65-62ed6dbbacbe,12,1646429796.378444,1646429796.803275,29.0
75,8e8db78a-6324-4538-8533-a2fd88adb319,5,1646429796.418934,1646429796.817792,28.0
75,35377e2b-a129-4465-963e-6e1b5bf806de,66,1646429797.930249,1646429798.04603,31.0
75,c93f7fd9-2210-4cbf-bf4a-7f28d150fe19,57,1646429797.729377,1646429797.850844,13.0
75,758d4de3-03a1-4efc-8962-eac132c88149,10,1646429796.5063412,1646429796.847878,17.0
75,4d5bdb8a-6738-4791-b347-3d45d59c7647,42,1646429797.385459,1646429797.50824,18.0
75,b6f286b9-b9a3-4720-8e6a-d865b7d4b830,15,1646429796.499525,1646429796.8501801,43.0
75,a1828623-953a-45f6-b287-1a4528fb9449,2,1646429796.439925,1646429796.851531,40.0
75,220f565d-2997-4562-a71f-c13b7541c226,54,1646429797.663305,1646429797.7854111,31.0
75,a6167356-034c-40e5-99f3-c2c63754c165,73,1646429798.068661,1646429798.188713,28.0
75,c80e6436-f398-4294-8bd3-69a599ae68b2,60,1646429797.7998772,1646429797.9167411,37.0
75,77e2ffed-2eef-4e2a-a60c-72e15da31fe3,45,1646429797.4563892,1646429797.57293,21.0
75,ead27ad1-e0ad-4566-8456-ff0cabd9490b,55,1646429797.689802,1646429797.807005,9.0
75,7dc0bb6c-6724-414e-919b-f97ac93e8328,46,1646429797.481683,1646429797.596237,38.0
75,10083ae8-3985-4b14-814c-9c5a1899679b,69,1646429797.9876668,1646429798.107734,31.0
75,f74559e2-fa39-48bc-9f98-899e32476604,16,1646429796.766191,1646429796.986122,43.0
75,22b4c674-eae2-4969-9788-fd9e2ca8705c,19,1646429796.812004,1646429797.006502,38.0
75,e6af09a1-436f-40f7-9426-cd049f0af7be,23,1646429796.8362691,1646429797.033251,43.0
75,67b4cd32-a1e0-43cb-a70d-0799acd1508d,40,1646429797.336321,1646429797.4593,34.0
