hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,60826,9bb968fa-103b-40af-95cf-6b6836ffd67b,31,1623452136.1142075,1623452141.600638,0.001998676670602104
thelio,60826,72efa308-5cdc-4a00-bd76-3b608a675f25,15,1623452136.108874,1623452142.1820536,0.0029765771863642177
thelio,60802,b754b6b1-5d37-45b2-af5c-b415de053260,14,1623452136.1076016,1623452142.5555797,0.0020249794786890004
thelio,60802,98aa273e-0d05-46c1-bdfb-5d4df6f8fc3e,30,1623452136.1129315,1623452142.935968,0.00231576383749529
thelio,60808,e261c9fe-ad63-42b8-b16a-27ee496550e1,29,1623452136.1138616,1623452143.0979667,0.0026315106529648793
thelio,61119,d2275d52-7272-4d9e-b886-a998725d11ba,37,1623452136.1237588,1623452143.3791788,0.002413310179019114
thelio,60817,2ca9ab6d-25ec-4eb0-a17c-80f6a5cdcb56,12,1623452136.1069877,1623452143.4698188,0.002615167923553422
thelio,60787,a320ff4c-0cbb-4eda-b764-771220c37529,48,1623452136.1309857,1623452143.4767349,0.002460461542665459
thelio,61119,ebb663a0-0522-4a12-a3a4-f6f69bc2cbdc,53,1623452136.1384711,1623452143.6339798,0.0020153404209314217
thelio,61119,8f0cda5c-12a4-49f6-ac4a-bf6843a6b2ed,5,1623452136.101966,1623452143.7734022,0.002329956399397105
thelio,60821,34e71d11-accf-44c7-86f9-0d9af5cafc1f,23,1623452136.1142843,1623452143.8755343,0.0019235113720826892
thelio,60784,16abd901-bc9a-4af0-987d-95c7c92534e1,36,1623452136.1295407,1623452143.8954344,0.0021346295914340474
thelio,60815,30af1a03-b745-4748-b95c-51b8e3b047b3,22,1623452136.117116,1623452143.8979526,0.0020515157841489557
thelio,60787,71aef38c-d916-47f4-85c2-82e97c1b5bf3,0,1623452136.1057055,1623452143.9549654,0.0023561630545609396
thelio,60817,92b3f178-efb5-4ada-a63d-8bd92ac81f82,28,1623452136.1174545,1623452144.0920281,0.0049572104690440025
thelio,60787,ce345014-895d-4da6-b9ca-acfd339b40d0,32,1623452136.1236825,1623452144.1459517,0.0030766840518006966
thelio,61119,49cc55d8-7b5c-4a3c-8acc-cf16cdacca08,21,1623452136.113337,1623452144.1510813,0.0024236797923802562
thelio,60802,0d87a81d-6aa5-4139-8ec2-863aefaeecf9,46,1623452136.1233408,1623452144.2151153,0.006425105977130087
thelio,60812,838a781b-d45f-4e1f-839c-fbcca6ad30fa,11,1623452136.1097546,1623452144.243544,0.003127469222541218
thelio,60826,1f1c351f-be80-4ef4-8921-4a14a32ff1dd,47,1623452136.1215265,1623452144.2611446,0.006264588986766774
thelio,61121,2704a087-18db-41f9-8f72-d68f21d0e450,10,1623452136.109659,1623452144.425344,0.0025233854057673576
thelio,61115,f19926e2-88a6-4b2d-8e9b-44160de16d4b,33,1623452136.126489,1623452144.6033173,0.0020392881414554353
thelio,60821,f0e67c7a-4ae0-4cd5-b22e-ea5adf2492f3,39,1623452136.1195312,1623452144.6388955,0.004801787303025043
thelio,60808,5eb1b56f-c667-46e5-bc82-0d1239f12eb2,45,1623452136.1245558,1623452144.6562943,0.00663653185053602
thelio,60787,7357d411-c311-4c55-9804-9b1ad07217a1,16,1623452136.1181753,1623452144.6836731,0.004314586953738067
thelio,60817,c9a2d680-f185-40b8-92b7-b0f4e49e5224,44,1623452136.1297352,1623452144.7241836,0.004262777746775481
thelio,60784,27370b90-e17f-49c9-9a94-c9375ad2a067,52,1623452136.1446917,1623452144.841623,0.0031337957731508827
thelio,60797,58b89afc-149f-484e-9b0b-f9c46e0debca,24,1623452136.1205246,1623452144.8582063,0.0029761302547285967
thelio,60821,8d04caa6-2a47-4717-8e33-b8696415d3a6,55,1623452136.1389585,1623452145.027443,0.004081168424387311
thelio,60792,0a4b899a-7c0b-4614-a686-a91a340724b0,9,1623452136.1088398,1623452145.030709,0.0020512049194052707
thelio,60790,a5706f93-d110-4d31-b888-b2bde1901f21,34,1623452136.1383882,1623452145.0643027,0.002057944858511652
thelio,60808,786ce827-f8e0-4ca2-b4af-42e0ca51591f,13,1623452136.1066072,1623452145.0655205,0.003972551486812649
thelio,60790,0f0284c2-93e9-414c-a437-d5fa51ca890c,18,1623452136.1244292,1623452145.1772408,0.002468157481342906
thelio,60821,c629a31f-90de-4bd4-b9c8-f85bb323369b,7,1623452136.1022527,1623452145.2023888,0.0029630782091456605
thelio,60790,c5612c33-9c0f-4753-b9e2-1d738fc0d5ad,2,1623452136.113945,1623452145.2368124,0.00345224584740281
thelio,60797,23c804cf-504c-476f-927e-42860f34185a,8,1623452136.110055,1623452145.2377124,0.003414037235837926
thelio,60784,37d1fe8c-649a-465d-beaf-75c3ef459b0b,20,1623452136.1193478,1623452145.242715,0.002960162234127525
thelio,61121,b2afc2b6-affc-4f9b-b037-877a9eaffbc8,42,1623452136.132543,1623452145.330785,0.0030299128235828413
thelio,61121,32bdd249-e2e9-43f2-9f03-151d4fdf89e3,26,1623452136.1200192,1623452145.341529,0.0042561124510502885
thelio,60792,f40a2ef1-ce94-49c7-8ab0-29921755c7fa,57,1623452136.13622,1623452145.4509997,0.0026114765427182997
thelio,60797,ce6351f7-721a-4e83-a12f-f20ac75a798d,40,1623452136.1344318,1623452145.5177884,0.0030478230014353326
thelio,60797,dd102f21-7a2d-4b85-8b20-48a4e064fa32,56,1623452136.1473973,1623452145.6402783,0.0037231475398016244
thelio,60812,2399126e-8c50-4462-a54b-d5324281fa1c,59,1623452136.137865,1623452145.5410674,0.0028064863002506477
thelio,61121,31271cab-9145-43c1-a5e5-5e68a84c36ad,58,1623452136.1443102,1623452145.682965,0.004142254718848238
thelio,60812,cf0018f2-997d-48a6-9602-4a324f084ee7,43,1623452136.127365,1623452145.6464536,0.00294687377318492
thelio,60812,0776ae99-fac4-46b7-9aea-874573fe68e4,27,1623452136.1150742,1623452145.7275481,0.003588726691200086
thelio,60806,57f51268-1f4d-43c7-99d3-2a67a7d29adc,51,1623452136.1408489,1623452145.8484943,0.0026928550385914643
thelio,60792,f470743d-fa37-4ea3-92ba-f46cbf03b11e,25,1623452136.1192718,1623452145.8816338,0.0031098087666939596
thelio,60790,08017775-883f-414c-9218-f6621f3581df,50,1623452136.1456761,1623452145.9851067,0.0043064727262156375
thelio,60792,7d32abee-c29f-46ab-a1c4-7edb68b61be7,41,1623452136.1306622,1623452146.0374632,0.00398033878078686
thelio,60802,f5bb4b0a-c18c-463a-ac97-b9c8a54c8e3c,62,1623452142.70116,1623452146.1012905,0.0038547629419958896
