step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,48592,bf41d72d-a584-45f6-b060-6bde2f051f29,0,1623477544.0057049,1623477553.2094574,0.0037181242670215444
0,thelio,48292,bd68b463-df38-46e2-a2c1-dccff638be72,1,1623477544.0061147,1623477555.491828,0.006343212126222936
0,thelio,48287,15fc3947-ebee-45d0-9cb4-317cc3a2d3ec,2,1623477544.0088024,1623477552.0118668,0.00197731508098442
0,thelio,48290,aa956083-090c-400a-991e-23a4941133a6,3,1623477544.0094624,1623477572.7040331,0.032327573640025094
0,thelio,48309,f82cc5b1-49d1-41b7-90d7-22b262aaf53e,4,1623477544.0089936,1623477551.6123664,0.0024793522128421872
0,thelio,48317,8df5f624-12df-4af0-a0e0-02ea1f27d746,5,1623477544.016602,1623477553.7802844,0.002707136270178587
0,thelio,48589,30956cff-e199-40b2-a00c-f0601b99d43a,6,1623477544.0141943,1623477552.6248398,0.0036962572078094317
0,thelio,48305,366ae4ea-c99b-432a-834a-b7dc663a5f50,7,1623477544.0094898,1623477554.9829657,0.007806871851009081
0,thelio,48587,062ee1e1-7327-4315-b315-872d56bdb1ec,8,1623477544.016804,1623477552.593649,0.003404378797076067
0,thelio,48312,829358c4-b193-4c02-91ab-d914ca0106e1,9,1623477544.007349,1623477554.5019593,0.00632817102916344
0,thelio,48326,2ca847b2-9fcc-4cc3-b044-73c4052fdce6,10,1623477544.0097582,1623477554.9512618,0.004847070902422556
0,thelio,48321,06f36c7e-7c77-41eb-9f15-bc3910b5856b,11,1623477544.0105646,1623477552.7124946,0.003533752596563853
0,thelio,48315,c2c95a8c-4c3b-4b74-8a9a-1b7fac37f756,12,1623477544.006797,1623477550.6929417,0.002444580169419927
0,thelio,48280,622b10d2-4ba0-45e7-abd7-42d72c955c07,13,1623477544.006673,1623477551.0538106,0.0032243253120775354
0,thelio,48302,c0a5f381-e69f-4c1c-98b2-29e69bdd3faa,14,1623477544.0088515,1623477551.3062136,0.0032577572843411257
0,thelio,48298,464404d3-93a6-4012-8e0f-b8604cd98088,15,1623477544.0087593,1623477550.9475448,0.003086671551645823
0,thelio,48592,ce4aa321-f508-49e2-96e7-2179d22a2394,16,1623477544.0109537,1623477552.853324,0.003281824314479125
0,thelio,48292,7b7bd78b-f319-4148-be91-86eefd9ad341,17,1623477544.0165353,1623477554.5578399,0.003634023478495344
0,thelio,48287,fe7ed71e-257f-4539-8cd5-b92b07df2fec,18,1623477544.0192184,1623477554.2045796,0.004763439298530403
0,thelio,48290,ecd35338-3977-4ddc-a4fc-5738b7027666,19,1623477544.0197878,1623477571.945286,0.02452368435252979
0,thelio,48309,2280124a-558f-4869-aadd-d852e1a12ca7,20,1623477544.022136,1623477552.249988,0.0027048702814837836
0,thelio,48317,7aff862b-fa50-4196-a2ad-667634f58b2d,21,1623477544.022,1623477553.825355,0.0036630906915752505
0,thelio,48589,c786135f-c50a-4a80-98a2-f767831e775c,22,1623477544.02461,1623477552.0461895,0.002148653601234049
0,thelio,48305,0aaa4e33-7889-4f50-8ced-96db5f098279,23,1623477544.0250547,1623477552.5777056,0.0026450959365492506
0,thelio,48587,ddcca356-9efb-4a8c-89ce-3679c7d94d1e,24,1623477544.0272775,1623477551.4317632,0.0024393617823260556
0,thelio,48312,91f0cbc4-fd91-41ff-9b92-b666ee80f031,25,1623477544.0177863,1623477553.0771742,0.002703640765601164
0,thelio,48326,e6291bf7-25a8-4b84-81eb-36b18d922d3f,26,1623477544.0222905,1623477553.086689,0.0028478006313574994
0,thelio,48321,26e01cb7-960d-46f7-838e-d0586f7226f0,27,1623477544.0210161,1623477553.2008755,0.0054558585881295425
0,thelio,48315,469ede04-84cc-4aa4-a57a-ff4bf88f03a3,28,1623477544.0122094,1623477551.1973593,0.0050753429339598505
0,thelio,48280,894b9643-c4b6-4307-bdcd-b886bcdff9fb,29,1623477544.0184572,1623477550.784393,0.003076532755594837
0,thelio,48302,95bc1720-16be-4019-88bc-38b5852f6cfa,30,1623477544.0234337,1623477552.264035,0.005557762392024355
0,thelio,48298,f49e634c-223e-4ea9-8984-7a268cd1f4e6,31,1623477544.0237184,1623477551.637524,0.004437055206755201
0,thelio,48592,fc151f83-c962-4730-8ab4-d2f8817b45ba,32,1623477544.0213187,1623477552.0001464,0.0023267414631660066
0,thelio,48292,cd7d614f-ab11-4add-8e00-4acf6c53e325,33,1623477544.0319102,1623477553.0820897,0.0028693749616834946
0,thelio,48287,119f0d78-f4bc-4611-b3f1-35cb9e7f7cfa,34,1623477544.0316007,1623477552.9465623,0.002923806125736007
0,thelio,48290,188e8d7d-00a6-4852-9077-1b71f7220a1f,35,1623477544.034257,1623477561.2737231,0.008001719082111933
0,thelio,48309,ccecf18d-d937-4a53-8eba-fa6692c15007,36,1623477544.0280106,1623477552.6481957,0.00245314115443329
0,thelio,48317,b1a03132-5723-4df0-9fee-7a668165e437,37,1623477544.0419798,1623477553.7868912,0.003631913568598369
0,thelio,48589,92893552-5534-49e8-9d30-8bbfdf9c5c50,38,1623477544.0412602,1623477553.052369,0.004392267130000892
