hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,22777,f046e019-159e-4958-8a21-476bb4af29a5,45,1623500933.7179372,1623500939.1409984,0.0031739879554482224
thelio,22777,61cd8dce-0305-4e35-a094-2f7a77246e1e,13,1623500933.6929526,1623500939.471158,0.002873676299641206
thelio,22787,1f7fad7c-9cc3-41b9-a7aa-038500780cfa,28,1623500933.7005234,1623500939.9614964,0.00230409332966536
thelio,22787,613f540c-0a13-49d0-8bda-7e0a55473660,12,1623500933.6900992,1623500940.3207064,0.002437962160257084
thelio,22777,549ddcab-b9fd-462e-95bb-5e31d4fd5077,29,1623500933.698261,1623500940.3265796,0.0029275515295138963
thelio,22759,453d9351-0d43-43a1-b65f-94d1ca9f37b9,14,1623500933.6923497,1623500940.3637395,0.0025334519144571952
thelio,22772,0860b242-e93d-40e9-8835-903b1906d6d6,35,1623500933.7124274,1623500940.9088116,0.0020624982171966702
thelio,22759,23be600c-e426-461e-a8f5-4cfca2856546,46,1623500933.717415,1623500940.9138715,0.0034181213567764067
thelio,22759,d56f40f2-1acd-408a-b3b0-33c2bb74e13f,30,1623500933.7028086,1623500940.937702,0.003097815662850807
thelio,22802,9180dfe6-2f58-4438-ad44-aa524dfb987d,47,1623500933.7087526,1623500941.1077018,0.00374204262590788
thelio,22805,86064054-2234-4283-a762-83f92bdbee95,36,1623500933.7185252,1623500941.1687067,0.002994820314790617
thelio,22805,1f9910b7-a1b4-4b91-954f-9049be3d188b,52,1623500933.7337825,1623500941.1898527,0.002888737551286221
thelio,22769,907ec67f-0fe0-49c5-8db1-8cbc2a3cedff,49,1623500933.7340524,1623500941.3160145,0.002004965467343213
thelio,22772,39629fd4-e666-4782-81be-45697277a58c,51,1623500933.7237644,1623500941.317115,0.0022016033067922547
thelio,22805,09b23f6d-69a1-4830-925d-3a50a97489b9,20,1623500933.704084,1623500941.3471558,0.002310998950302984
thelio,22772,fba60fce-5b2a-4772-a3af-da272563c875,3,1623500933.694419,1623500941.4613116,0.0024940610401514695
thelio,22805,33abb17e-7b09-4416-93d9-15b80a10af3e,4,1623500933.693632,1623500941.5211935,0.002707910374701265
thelio,22802,fd80c5ac-b892-4bbd-b661-dedf5b81e120,31,1623500933.698321,1623500941.6922376,0.003858662176442361
thelio,22802,279c3601-c511-4801-b1b7-69d0113f2fff,15,1623500933.6906993,1623500941.7184582,0.003500920436605285
thelio,22765,50459bb1-f862-4e44-8fb7-e18c917175ca,24,1623500933.7041922,1623500941.9381778,0.0023526802817711843
thelio,22765,c1a85e64-8e3d-4693-8597-d5eca1c4f8f1,56,1623500933.7240667,1623500942.205745,0.00224722293544166
thelio,22780,9f761d20-8f84-4bbe-b2a6-a99b4cf733c3,41,1623500933.7115054,1623500942.2582064,0.003302743163485103
thelio,22790,4096dfcc-79e7-41ff-85ed-e7123632b448,50,1623500933.7283206,1623500942.3035066,0.0024290433547981857
thelio,22790,8aad02b7-3a0c-4dbd-8e1d-f8bdcb8a271a,2,1623500933.6993513,1623500942.4544272,0.003405154009707162
thelio,22780,eb21f184-762d-4a9e-8ffb-761831d23fd7,9,1623500933.694397,1623500942.5249286,0.0025164947687773024
thelio,22787,4958b288-b41f-40ca-bb23-c97e27b98d2d,44,1623500933.7152421,1623500942.5611248,0.008161414874733205
thelio,22780,1d71cca8-864e-4536-b800-8d8c0a40b2f6,57,1623500933.7322485,1623500942.6003227,0.0025771087525100706
thelio,22790,8b0ac238-8b55-4982-9e97-e7b13b386a99,34,1623500933.7164602,1623500942.7554731,0.003897279443841286
thelio,22986,c9d340ea-5c49-4071-9399-b915816c68fa,48,1623500933.7294152,1623500942.7746282,0.002429982533432023
thelio,22769,311ec0d2-1935-4f0c-bbe1-d7688e069209,33,1623500933.723487,1623500942.8262696,0.0036162947636613355
thelio,22765,8c98aa7c-0216-4d13-abf8-bb76457e084f,40,1623500933.7153995,1623500942.8626478,0.005630509610606642
thelio,22790,e81bbafc-7edb-490d-b393-e03268581d8b,18,1623500933.7108612,1623500942.8902833,0.004008748661746496
thelio,22797,749fd892-dc6d-42dd-9a3b-85fe105ab477,39,1623500933.7186131,1623500943.003814,0.002508203444820418
thelio,22917,e6b40c43-7236-4d3a-9777-7300b8073d69,43,1623500933.7175643,1623500943.0590708,0.003313725279736241
thelio,22769,f5c924cb-4610-4b2c-92f2-bb0a8841d9a9,17,1623500933.7108023,1623500943.062099,0.003630152221936097
thelio,22769,fb3d9177-4b95-4164-9e34-c31ed302b2a1,1,1623500933.6994286,1623500943.1035113,0.005388355396314409
thelio,22986,481936aa-cb57-49b8-80de-cd8f6b8b4f8b,0,1623500933.6925743,1623500943.2908335,0.0026364927194594324
thelio,22793,0d9c1dfb-4d68-416d-8c70-27fef8c8afa3,21,1623500933.703698,1623500943.5517423,0.004803004033636652
thelio,22917,65c0aac2-c86d-47f6-a9f5-e4765db0b32c,27,1623500933.703755,1623500943.670108,0.0036122107687110083
thelio,22762,86a5af01-4d24-446e-9a73-0ac4b772ede7,22,1623500933.7043486,1623500943.810775,0.004798097927246227
thelio,22762,0c618656-8b18-4281-a23b-1deb8e78683e,54,1623500933.7225535,1623500943.8493917,0.00279176212681954
thelio,22986,197369bc-a51c-404c-8df4-4e72dc384699,32,1623500933.718767,1623500944.0095246,0.0033208668361400565
thelio,22762,96bf62ed-96d3-4249-bd39-d1de3e9d4beb,6,1623500933.6939762,1623500944.0464413,0.003808524290529202
thelio,22793,e750dd48-cc9f-4303-86c0-ce4c29c93142,53,1623500933.7279205,1623500944.056113,0.003441894118991145
