step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,82625,1fc7763a-0e3c-411f-b0b2-98e9d450dde1,0,1623485555.694209,1623485564.6651447,0.002952303813616531
0,thelio,82621,4397bd4c-634d-4f35-9d65-6da80ceba4c5,1,1623485555.7044952,1623485566.4784615,0.005188548922508684
0,thelio,82629,3f2999e4-ce47-40c2-8c46-526bcbfb0a1f,2,1623485555.697397,1623485564.0229151,0.0024536477676895254
0,thelio,82617,cfa2f9da-7e38-41d0-b945-b4de1f056bf0,3,1623485555.7008748,1623485563.5854099,0.002210402993844618
0,thelio,82614,66e59312-0659-4e02-8fbd-f63b8c917806,4,1623485555.7058785,1623485565.088199,0.006419239587147565
0,thelio,82846,7a3d8bc8-da11-47d0-828f-74be9022c000,5,1623485555.6982265,1623485563.8925595,0.002343214841119441
0,thelio,82635,80cb6f12-aa3c-45e3-b6d1-29fc9b28a224,6,1623485555.7062597,1623485564.7874737,0.0030907030457737288
0,thelio,82714,271d3832-1db7-4cbb-9491-a7c61ac46cfd,7,1623485555.7005558,1623485565.1505241,0.005776628643947181
0,thelio,82639,5b1d2eaa-246a-480d-a5fa-e4bc2ba3c872,8,1623485555.69889,1623485566.2211378,0.004162201785063506
0,thelio,82610,5fddff23-c864-45b9-9436-303d2db1a04b,9,1623485555.7005482,1623485564.4423149,0.0037413162075098172
0,thelio,82607,bff2b4b6-8683-4556-a5ed-737c2fdd8bb8,10,1623485555.7032073,1623485564.9361217,0.004085691096481182
0,thelio,82913,87939515-9980-43d7-8bfa-02082af1c13c,11,1623485555.6986532,1623485563.7533476,0.0020531829550324366
0,thelio,82731,439d94ae-3120-449e-a369-78cc2f858a96,12,1623485555.6979837,1623485563.8554728,0.005432488393986399
0,thelio,82643,2c496bd1-9acd-47dd-b045-ca9c9b1ab20c,13,1623485555.7024746,1623485564.8450398,0.009800796281434983
0,thelio,82632,0ee404fd-5941-4628-a4a4-ee21b5b45983,14,1623485555.6960833,1623485562.5596817,0.0023924840110759347
0,thelio,82604,dd0ca095-7b26-44eb-8277-3ac97d1da599,15,1623485555.6988058,1623485562.8269315,0.0022002479033341174
0,thelio,82625,657395d4-f5eb-4048-b9ff-a17b8c4bd9b5,16,1623485555.699691,1623485564.856426,0.004017046103963367
0,thelio,82621,19a68493-b1ac-472b-9d89-2dcaeea507b7,17,1623485555.7175596,1623485564.895362,0.0037769882038911906
0,thelio,82629,e93470be-29b5-4203-ba93-75f83f192cca,18,1623485555.7103937,1623485564.8836882,0.0024122093492861913
0,thelio,82617,b44c89c7-747a-425a-adfd-1ceb50e3819b,19,1623485555.7113376,1623485564.5793629,0.003144451385684087
0,thelio,82614,8926f8b4-d8b4-4bf8-a4df-667dca9958ca,20,1623485555.7164388,1623485564.7575858,0.0029458510889807414
0,thelio,82846,1d78f988-ae09-4fc3-bba0-30eaccde6fc9,21,1623485555.708799,1623485564.1540573,0.002587330778665663
0,thelio,82635,5f24cb54-d3ed-47ff-ac17-e45a62469503,22,1623485555.7166138,1623485563.86294,0.002003610518778809
0,thelio,82714,df4fbcab-af0e-4278-a613-0520a046f7bf,23,1623485555.710968,1623485564.3109415,0.0020302781652066287
0,thelio,82639,be1d68f4-7e80-44d7-bc88-6860a77e83b9,24,1623485555.709326,1623485566.4300804,0.004835588485869877
0,thelio,82610,2c92914c-a5b6-48b2-b3aa-60b94c88a85b,25,1623485555.7110565,1623485563.846256,0.0040387822421654755
0,thelio,82607,76c9d373-6cf5-424e-94e0-886144eeb623,26,1623485555.713651,1623485564.7773764,0.0028513339438621305
0,thelio,82913,d2bc07d0-dda6-4a9a-b739-170616c65d8e,27,1623485555.714244,1623485565.0588012,0.0027416091403196126
0,thelio,82731,13293448-1963-49df-89fe-6ac3cfdd0f23,28,1623485555.7100654,1623485563.5045395,0.0031363973956101054
0,thelio,82643,7479739c-f0e2-46af-ad59-086d44ed5bc0,29,1623485555.7148023,1623485563.98809,0.004055479837882142
0,thelio,82632,28879340-94c5-4b46-a7a7-ad1c612b597b,30,1623485555.7066455,1623485562.5334883,0.002933980404893316
0,thelio,82604,1602b803-f52b-4871-bd57-e8a968bab32b,31,1623485555.7104473,1623485563.149101,0.0028953007542762616
0,thelio,82625,98f2f698-630d-40bd-8a1c-4e159c4320ae,32,1623485555.7179606,1623485564.7527914,0.002792521848972307
0,thelio,82621,458afece-e624-4bf2-8524-83f59cc5e605,33,1623485555.7229187,1623485565.3657515,0.005392390454398213
0,thelio,82629,c6460ded-96fc-49a9-85ef-a8f0403599ec,34,1623485555.7159166,1623485565.9145834,0.003773475972359596
0,thelio,82617,85d426fd-c51f-4198-bcdf-8f65ffb2a131,35,1623485555.718359,1623485564.2447224,0.003906099236220219
0,thelio,82614,72dc71d5-02a5-4af5-bd39-97d1d312befd,36,1623485555.7293522,1623485563.5284536,0.0020284746354046943
0,thelio,82846,761e2456-cb69-45ed-830f-efa1cb05bfac,37,1623485555.7206836,1623485564.1168015,0.003345607600025273
0,thelio,82635,362fe53e-d6c1-4c1c-ad78-63be02ed7248,38,1623485555.7339747,1623485564.6408787,0.002470796826555677
0,thelio,82714,3b825f51-7f21-4940-8800-b90b09691a56,39,1623485555.7262716,1623485564.354948,0.0025347287601843005
0,thelio,82639,b1aacc03-c410-40c5-8c80-6d9fd01035d1,40,1623485555.7261093,1623485565.3709972,0.002892531832971267
0,thelio,82610,3fbe9839-e1c0-4825-a6f1-32cc0b0ef102,41,1623485555.7214348,1623485564.0281553,0.004042853243589694
0,thelio,82607,a84d53c2-728c-4b96-88ec-da875171ea57,42,1623485555.7276793,1623485564.922268,0.0035694972854958965
0,thelio,82913,3366f189-9fcf-4688-8299-ae4d64e9d7df,43,1623485555.7248702,1623485565.0464556,0.00431776425040083
0,thelio,82731,d717d025-a733-4681-af40-9c3736e8ee06,44,1623485555.7228825,1623485563.4203024,0.0024052952275462063
0,thelio,82643,307d36ab-4420-4957-a925-508a71bc0d33,45,1623485555.720161,1623485563.399964,0.002619629391229354
0,thelio,82632,f15931ba-5c66-4c2e-b7f3-c569ca42fe3a,46,1623485555.7156203,1623485562.1480465,0.002297651670571439
0,thelio,82604,6e4ce5d7-0872-416f-ad5a-a582fe19bebd,47,1623485555.7157376,1623485563.2769966,0.002737931050646331
0,thelio,82625,3d36e24d-6c83-44ea-b09f-f33359f08c18,48,1623485555.7287507,1623485564.3726366,0.002468581949650027
0,thelio,82621,7a8edfa3-0a05-4cb7-bf34-6c1f8b896b9f,49,1623485555.7346401,1623485565.8587587,0.003418603960978916
0,thelio,82629,56e9a346-bacb-46f9-861c-e37f6df45d9d,50,1623485555.72135,1623485565.9530356,0.005710042080982533
0,thelio,82617,9282d510-8d4c-4bce-86eb-603d9c29b54c,51,1623485555.735756,1623485564.5619755,0.0028021393154815124
0,thelio,82614,999e0cda-d57b-4385-a507-6865660eb89f,52,1623485555.7429452,1623485564.1983793,0.00235328244107764
