hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,125855,dc11377f-973c-4676-b278-c97c3dce57f0,28,1623435627.240685,1623435633.6115236,0.0038837289101496
thelio,125848,87cf9267-8530-4454-847f-535d98aacbc3,14,1623435627.224682,1623435633.7391608,0.0027043287090509245
thelio,125855,89183249-0e39-4688-8a38-54697c0dafa5,44,1623435627.2557018,1623435633.91012,0.002401489444041809
thelio,126020,2558904d-6937-4169-927c-e8f9802c7d96,18,1623435627.2402666,1623435633.942644,0.001837920459765062
thelio,125855,a8a53af6-4f54-48f1-834e-17b2059dbc51,12,1623435627.2302177,1623435633.9891672,0.003915947395217648
thelio,125840,d52c1c5e-7e1b-41da-826e-6ada11e827a0,31,1623435627.2351065,1623435634.465211,0.002802855835544903
thelio,125844,7f765b87-bedd-4f05-a4d5-67dcdaf6143c,54,1623435627.2736645,1623435634.5330393,0.001989566257700158
thelio,125863,227f4767-5875-4fa7-be68-59d2733cfcea,45,1623435627.2528846,1623435634.6030672,0.0036992056855299237
thelio,125863,da430ffe-5cf0-47dc-8f68-96721874bcab,29,1623435627.2387927,1623435634.6969175,0.002713067360190858
thelio,126020,afaf8479-407a-4560-ac34-d5dbbb56d178,34,1623435627.253855,1623435634.7848113,0.002668533148432069
thelio,126020,e2644967-dbeb-439f-bc47-8527771a04d9,2,1623435627.23237,1623435634.8731897,0.00453443525025033
thelio,126020,e65e0a6e-7211-41d5-ba60-eef4bc8022c3,50,1623435627.2623525,1623435634.9038515,0.0024309416869048904
thelio,125863,e1d25633-9d5c-4851-8675-9aea91e18264,13,1623435627.2284234,1623435634.9427676,0.0037620812388074803
thelio,125848,c559e1b6-31b2-4a27-b8cb-81d49e86a147,46,1623435627.2397258,1623435634.9624286,0.003423872069543167
thelio,125844,d5182f1b-80f7-47dd-8d28-b1092cab2f87,6,1623435627.2343454,1623435635.189825,0.0020952026763635502
thelio,125852,bbad9d3d-19ac-4bcc-bc9f-d52aab3230e2,5,1623435627.226095,1623435635.2727523,0.002101406074528747
thelio,125840,15fa26ef-b0a2-4122-8f94-be8e0da14480,15,1623435627.2246726,1623435635.3417463,0.0038848055443904033
thelio,125844,8776f13d-d92c-4b3e-94a6-44f5743360e2,38,1623435627.255282,1623435635.356667,0.0029166324518421624
thelio,125875,3610b1af-a338-4399-b784-855d0f452063,51,1623435627.2788136,1623435635.5106714,0.002906749766277979
thelio,125840,07547888-2db1-401b-b63f-188733a7830d,47,1623435627.249274,1623435635.6090302,0.005860749078301652
thelio,125866,005dac63-1b41-4435-82a5-a9932f36ddbc,23,1623435627.2434113,1623435635.7813995,0.0026290005373450047
thelio,125866,349dc87a-5d99-4724-a6f0-a892fa4fa946,39,1623435627.2556288,1623435635.870779,0.0032450941818788943
thelio,125879,c5355cfd-4dc4-4575-bf8e-21cca8ee6d3d,20,1623435627.2403035,1623435635.881039,0.0033787763022179104
thelio,125850,a1a9a48a-97c5-477f-8b4b-0fd18c681a45,43,1623435627.2685213,1623435635.907412,0.003396002043047961
thelio,125954,0481cbd1-0af5-4cc3-aef3-b8057bf488b0,57,1623435627.2596495,1623435635.964303,0.0030325978312757975
thelio,125844,adf6c2ba-fc0b-4a99-a91e-6c71d648a965,22,1623435627.2448525,1623435636.255744,0.004298297272626464
thelio,126024,0ef419c9-8ecc-480f-a894-6572cccef82f,32,1623435627.2598102,1623435636.3211834,0.0036734310873588576
thelio,125870,a77b9e8b-b820-44ba-890b-46af7a22ce24,42,1623435627.2524848,1623435636.4212182,0.002484151269865499
thelio,125954,a74c52fc-d97f-4cf0-8846-cbf01c84d8e0,25,1623435627.241949,1623435636.4251032,0.0022325685852343665
thelio,125875,b4abb5ad-011b-4a18-bf13-cff66373f062,35,1623435627.2664702,1623435636.4620972,0.0029798831034380147
thelio,125870,aff2fd3f-a394-47e4-baa1-2429a20f3ac5,58,1623435627.2634,1623435636.5250049,0.0022942302212916226
thelio,125850,bdd6415a-70e7-4fc0-be03-d67bd41be1c9,59,1623435627.2758694,1623435636.519155,0.0035525408546237766
thelio,125866,4d44668d-eea0-4754-a9c2-a7820fb95dfe,55,1623435627.2689486,1623435636.5316658,0.0028133383024290535
thelio,125954,a79e1f6c-69ab-4a76-b002-fdc7319cf0cc,41,1623435627.2540781,1623435636.5372543,0.00358342865664465
thelio,125850,ed4c1cfa-049a-4dd1-8ad8-e9f7f9c0cf9e,27,1623435627.2518528,1623435636.5701027,0.003333462001526974
thelio,125882,3cc4f691-cbec-4dd9-9408-34c62816f179,24,1623435627.2411573,1623435636.5982234,0.0029726659030982964
thelio,126024,e2bcde67-0367-41ac-b1fd-9a839048ab24,48,1623435627.2652676,1623435636.7749505,0.0032434743891374884
thelio,125954,fe82968c-eb94-415f-ac9e-2cdcd278401f,9,1623435627.234403,1623435636.8535795,0.002981304604693136
thelio,125852,a3d74e5c-3ca1-4653-8945-1f5822d2277f,53,1623435627.2586007,1623435636.9660327,0.003035968740686313
thelio,125875,b0b9edba-364e-40d8-ba54-a96db6d5ac65,3,1623435627.240742,1623435636.9846535,0.0035328751056640123
thelio,125850,1d5995f4-3396-4f32-bc7e-92350dcdd8fb,11,1623435627.2413075,1623435636.9924207,0.003565829396347296
thelio,125882,129745aa-3808-4591-ac6b-12550f3dba63,56,1623435627.254244,1623435637.05511,0.002609861771799901
thelio,125882,b4f42ad7-b982-4f1a-889d-1b74b3b1e208,40,1623435627.2487779,1623435637.1570992,0.0029175305093067988
thelio,126024,963faece-85a3-45aa-a505-e0d0f0166282,16,1623435627.243851,1623435637.2858458,0.002652431951981675
thelio,125870,ee4ac5e9-ad83-496a-babd-97108747b5bf,10,1623435627.2336164,1623435637.3100126,0.005507903755664761
