hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,75232,4328f345-53eb-4e67-8802-096ff9ef549e,14,1623454910.5018275,1623454916.7931104,0.0024748908610283116
thelio,75256,eade0e19-57e0-48e3-b16c-96009e820950,28,1623454910.5059645,1623454917.1713676,0.00248587834820049
thelio,75232,155fb92e-baaa-495f-ac38-d5d874b74e05,46,1623454910.5194986,1623454917.27558,0.00321830870182592
thelio,75256,b91275f5-e2cc-4496-8aa4-aadc604d35a6,44,1623454910.5205204,1623454917.7643876,0.0025067070441392746
thelio,75214,476c45f0-5556-4a86-a1dc-7b3bb87dab8e,45,1623454910.5160189,1623454918.1065814,0.0029666692131197674
thelio,75214,36eb6b7a-9ff9-4ff4-bc5e-33b6884cbb13,13,1623454910.4953332,1623454918.344702,0.005272414957145031
thelio,75522,708094d0-aacb-4c1c-9817-bb739b9b3e65,10,1623454910.504721,1623454918.345563,0.0019015970112218953
thelio,75243,5eacba57-3612-4232-a7d0-e3102fa1fcc8,24,1623454910.5185742,1623454918.3925443,0.002654398767057073
thelio,75388,cec05f60-b8d3-4c6f-9b96-eb33f22d68ce,38,1623454910.5174766,1623454918.430448,0.0020856753901447593
thelio,75214,331085e4-e532-4fcc-9038-958207de698a,29,1623454910.5057497,1623454918.548305,0.0042065188977065855
thelio,75522,8e178910-765c-4e2a-9295-5ec312fa707e,58,1623454910.5388744,1623454918.5545423,0.002130341957257643
thelio,75229,1d2ad924-89e6-4042-8420-6f57a67948fb,59,1623454910.5260139,1623454918.5652957,0.0026609755844752363
thelio,75256,18e1cf0d-b8ff-4c65-a90e-f865c9e94b3f,12,1623454910.4955988,1623454918.57385,0.0036843822663450944
thelio,75232,1ddded27-df07-4dc0-94ba-77fde3bf8162,30,1623454910.5121858,1623454918.6901643,0.003467443286140969
thelio,75243,8f0e7f49-540c-47f2-ac67-96151896e33a,8,1623454910.504406,1623454918.7552943,0.0028680178990726887
thelio,75243,715ca9a8-3e81-4d2f-852d-6611d3b039f1,40,1623454910.523918,1623454918.7851355,0.002542430750496285
thelio,75220,5deb12a9-0bc4-4bcd-a60d-069a4e447647,2,1623454910.5039008,1623454918.7992072,0.00196936713879801
thelio,75229,c655ec26-fd7b-4ea9-a60f-b646ed3bde9e,27,1623454910.5133724,1623454918.83883,0.0027669949006942692
thelio,75388,52831552-a44f-4d0c-a599-0953b70ccfec,22,1623454910.5031264,1623454918.8902175,0.0026073582110684047
thelio,75522,006caa6e-0423-46e9-b60c-5f35655a01de,42,1623454910.5286002,1623454918.8913908,0.0024796145259915613
thelio,75388,102c3642-d46a-4cce-bd48-8db85ead816c,54,1623454910.528308,1623454918.9214478,0.00227866693802522
thelio,75522,49accf65-c110-49ef-8919-6e1be402a016,26,1623454910.5101147,1623454918.9237142,0.0023131473179551893
thelio,75246,81fdceca-9926-4567-90a6-f82bf6148bff,48,1623454910.5321944,1623454918.9576137,0.002055970529131058
thelio,75388,3c3ad6f2-a822-48f0-a479-b8ccf0191889,6,1623454910.4978602,1623454918.9779158,0.002701873711121876
thelio,75236,af9f1562-7a12-445b-838e-8fb0cc1f1308,31,1623454910.5146744,1623454919.0206358,0.0033204799034868464
thelio,75252,ae60e988-dc1d-4fc2-9960-ed21013c831b,39,1623454910.5228868,1623454919.0269094,0.0025160628922075673
thelio,75243,6ae29086-2a1b-406e-b57b-1e0678c6eda9,56,1623454910.5481403,1623454919.0795465,0.0039999708983229935
thelio,75456,fefcfa5e-66b0-42c0-a95e-2d509264ca30,33,1623454910.5241888,1623454919.0813534,0.002458975039498975
thelio,75229,49f49b02-dd79-4169-9f8a-e287f6af453e,43,1623454910.520464,1623454919.083123,0.0023866255617596534
thelio,75217,d053845f-e8e1-4581-809b-42e416459eb4,57,1623454910.5271618,1623454919.125198,0.0024650985079070265
thelio,75223,3b128dbc-9d4b-4cb8-bcd4-07a966da70ca,3,1623454910.4968793,1623454919.2013328,0.0024837520584196668
thelio,75229,7e33da13-677d-43cf-bfcc-802157e57c36,11,1623454910.5058377,1623454919.114944,0.004819349844281473
thelio,75252,62d934f1-2849-4238-bc12-384abf710fed,23,1623454910.5086157,1623454919.3165505,0.0036779875699590875
thelio,75236,cf9bc311-fbb8-4271-a093-7c9c04375a97,47,1623454910.5200975,1623454919.3149056,0.005735134311346128
thelio,75217,08f42386-9cc5-4675-8a21-3bddc78dfe32,41,1623454910.5216918,1623454919.3729696,0.0024001441593631202
thelio,75236,5ad415ac-86a9-427f-8b75-e9057819fc43,15,1623454910.502393,1623454919.4125674,0.004027503611099127
thelio,75223,f7f78f4b-a4df-4a5a-922e-84b068916e63,35,1623454910.5210197,1623454919.443348,0.0025584106212668987
thelio,75220,386a06a7-b04d-483b-9bc5-7d69667a7344,18,1623454910.5146577,1623454919.4749353,0.0029249400988351016
thelio,75252,8c99f331-3b1c-4c26-afd3-81c733880af9,7,1623454910.4981928,1623454919.516775,0.002977596575960146
thelio,75223,f1f3f5c9-b1c9-4ad7-93ed-840f5bfdaa1f,19,1623454910.5073311,1623454919.540782,0.003031756045345951
thelio,75249,64127eec-1469-462e-9f6b-c750c6f4b958,5,1623454910.5046592,1623454919.668277,0.0029467111302114734
thelio,75217,a578a00c-5cb8-4c7f-acae-1373f24b4ec6,9,1623454910.5033543,1623454919.8106306,0.006184327381613219
thelio,75252,ab139b7b-9448-4175-98ab-532fb934a960,55,1623454910.5303445,1623454919.8535552,0.0034692933188602755
thelio,75246,367e8525-511f-4d98-856e-8596c175603b,16,1623454910.5160244,1623454920.0079312,0.003048746392968439
thelio,75456,2a1eda08-837b-4d6e-aae1-c01d3989b0d8,49,1623454910.538812,1623454920.0468163,0.002995518931097127
thelio,75239,3d9fed41-9b44-46f4-8dbb-67b5241ad22d,20,1623454910.5165117,1623454920.235927,0.002850899987908228
thelio,75249,b8451b94-7d5c-4a20-88a2-423a226e52e8,53,1623454910.5359628,1623454920.279528,0.0031581840434970363
thelio,75220,c8705aa3-789b-41db-a22b-c2d4f04bde8f,34,1623454910.5250583,1623454920.3598912,0.003737464329521464
thelio,75223,bcccfe72-c15e-4653-a8a3-07ef554109fd,51,1623454910.5356696,1623454920.468132,0.003745714066218022
thelio,75456,d6f8eb76-d7e9-4c50-9a25-1f5b619f50fa,17,1623454910.5087724,1623454920.5711617,0.002720491858694274
thelio,75246,eb9afeab-62f7-48ec-a793-dc14892700de,0,1623454910.5035439,1623454920.6030285,0.003191684076767435
thelio,75217,a37bbc19-2dc5-463c-b72e-f2af2b8e68e0,25,1623454910.5112956,1623454920.620288,0.005339065314942961
thelio,75214,ebd279c0-93d7-41a1-abcd-ae381ff3b198,64,1623454918.267125,1623454920.6434674,0.002542430750496285
thelio,75456,5191c7c9-645a-4cae-9c43-72f4b3f627b0,1,1623454910.5032718,1623454920.72469,0.003913821320951924
thelio,75214,6c559ddb-53dd-4dbd-97a0-46116b3c9c38,65,1623454918.5091295,1623454920.8202965,0.002654398767057073
thelio,75249,742f1c57-21cc-49a1-9431-5208092218e2,37,1623454910.525616,1623454920.8721378,0.003675478186844323
thelio,75232,875923eb-7451-4837-a9d4-3c735484b86e,60,1623454916.9604182,1623454920.9129293,0.002130341957257643
thelio,75239,9b5a4aaa-562b-4b85-ade7-059186c9ffd8,4,1623454910.5027764,1623454921.1486702,0.0034483415657298017
thelio,75522,c4dc910f-c035-4da1-81e3-bc3a1dd4a31a,66,1623454918.613708,1623454921.2450683,0.002959676460080421
thelio,75249,6e57ae6d-61e1-45fe-ab2e-234e79058098,21,1623454910.512381,1623454921.2654994,0.007077327494090282
thelio,75243,2b3f348c-ab59-4eee-80b2-a6accef1ed6e,68,1623454918.877326,1623454921.3316336,0.002400008802485989
thelio,75229,1f650f3a-ae15-4aba-b48b-cff41cf63c76,70,1623454919.307233,1623454921.5732265,0.002850899987908228
thelio,75239,a7261482-95b7-4706-adaa-d2086a32a6b4,36,1623454910.5280497,1623454921.7674887,0.002959676460080421
thelio,75388,cc42dc4f-8092-4c02-b02c-dde1c4414314,69,1623454918.9951587,1623454921.7823603,0.002633583285941029
thelio,75236,9d25bf0f-fef0-4141-8220-0e6c2a9948ee,71,1623454919.4446816,1623454921.8989992,0.0034349829282447077
thelio,75239,154187bb-893c-4870-8886-dbf183f4dacd,52,1623454910.5386055,1623454922.094183,0.004223475982319776
thelio,75256,46f58753-b263-4330-8a69-58124e223922,61,1623454917.5978708,1623454922.1025834,0.0031469934219960126
thelio,75220,dfb9a76f-94f9-46d1-a533-111fd881c7f9,50,1623454910.5412667,1623454922.5298672,0.00860219204956706
thelio,75252,759a03a8-b01d-4e95-aaa4-23faf89fe6ec,72,1623454919.5804162,1623454922.689746,0.002654398767057073
thelio,75217,f0160bba-5e5d-4ad0-bdbe-ad422edffee4,77,1623454920.3539128,1623454922.8759425,0.0039999708983229935
thelio,75214,11d18472-decf-4002-858e-b90df2e9f891,82,1623454920.926454,1623454923.1888108,0.004587681195937649
thelio,75232,6b4b71da-a35a-4138-a53f-f8b7c03d448f,62,1623454917.696845,1623454923.324108,0.009339901079988422
thelio,75456,876e0550-e932-4d5a-990a-1f508e0dbbdc,79,1623454920.6103418,1623454923.434102,0.002995109515678532
thelio,75249,edea471a-f91c-4f2b-b076-affcef698381,84,1623454921.1801467,1623454923.6460342,0.002633583285941029
thelio,75522,1f09b6ca-ab4a-4cca-8911-746386067337,85,1623454921.3911479,1623454923.650868,0.0025407919769676714
thelio,75246,44b2133e-28fa-4c59-9508-b642c04ec860,32,1623454910.5217414,1623454923.698069,0.009339901079988422
thelio,75220,41deab1a-5388-4bfe-9356-2eaf94bfbf84,78,1623454920.51425,1623454923.728242,0.0034194943339100337
thelio,75246,5063bda3-0c92-415b-896f-a90143e3bef3,80,1623454920.7061174,1623454923.7989032,0.0023131473179551893
thelio,75456,632bd1bb-4add-421f-bcbd-eff058bd00e6,83,1623454921.0627975,1623454923.8943517,0.006184327381613219
thelio,75223,c16d7496-39ae-4522-8c90-937f8d2134b2,81,1623454920.806542,1623454924.2021346,0.003020652923661834
thelio,75243,115601e7-4c91-4acf-a85f-f8a61d821867,76,1623454920.072725,1623454924.2261407,0.002959676460080421
thelio,75256,05a31e2e-5c10-4c23-90de-fdff94432304,63,1623454917.9133668,1623454924.3121362,0.0040565207620584815
thelio,75252,fcd98f29-9ad3-466e-bed4-a66b55cff11a,75,1623454919.922278,1623454924.3367484,0.005800208191049013
thelio,75388,30cf4a3d-c5a8-4391-b0ec-d96aaed553d8,74,1623454919.8155508,1623454924.373926,0.007077327494090282
thelio,75236,4008d0bb-d10a-45f1-b3ef-8f1c62f38aa9,90,1623454922.0259602,1623454924.4338863,0.002853687142128104
thelio,75217,15b7b38e-9e2c-43b2-921f-c5285daed04b,95,1623454922.678379,1623454925.1164594,0.0023131473179551893
thelio,75223,79c8087e-7303-4d59-95b8-e4b007feafc6,73,1623454919.7235355,1623454925.160054,0.009339901079988422
thelio,75229,6759df27-d6e2-45ff-bd08-85cd82a298fc,87,1623454921.642545,1623454925.2680984,0.0029249400988351016
thelio,75243,1f1068f8-2b9f-4140-8823-62aa3e3829c1,86,1623454921.5229006,1623454925.2946937,0.002959676460080421
thelio,75229,4b1460f3-9430-41db-8a32-c5ba50987cfc,88,1623454921.7744389,1623454925.2947257,0.002481513440380008
thelio,75236,24d2fd53-a4cd-4848-b406-42e6da269230,100,1623454923.1926486,1623454925.550795,0.002400008802485989
thelio,75239,7908f4ca-3078-4666-a96c-c9d157a2b20b,91,1623454922.1293583,1623454925.5528164,0.002158556994413085
thelio,75220,a8637967-07d1-4b0d-9d43-d90a1a088915,94,1623454922.584497,1623454925.6015666,0.0029249400988351016
thelio,75239,e450356d-404c-4be2-a26b-232e3ccf59ba,92,1623454922.2393851,1623454925.611581,0.002995109515678532
thelio,75388,dac3315f-9d3c-445b-95fc-461be331df43,89,1623454921.8915334,1623454925.713657,0.002947118088317182
thelio,75249,47ace11e-bac4-4893-b925-878163f027b1,93,1623454922.3397684,1623454925.715953,0.0023131473179551893
thelio,75214,9130afd1-6705-4d77-9c88-3216bcb5c146,98,1623454923.0026395,1623454925.930638,0.002481513440380008
thelio,75232,2c350856-6ab2-458d-a3f5-5171e48da6e7,99,1623454923.104622,1623454925.9412882,0.002995518931097127
thelio,75522,0ed9a092-7527-49b3-94c6-c3dbcb43a03d,97,1623454922.8867397,1623454926.007597,0.00408138653654295
thelio,75256,32ecdc8a-a939-4150-86d1-19b8e1541c96,67,1623454918.7378993,1623454926.0365183,0.009339901079988422
thelio,75214,0313dd63-f0d4-4ccd-a8ec-a707cf4a6f8c,101,1623454923.4631782,1623454926.2520418,0.0028526915434483055
thelio,75252,cfe8cffa-cdeb-4e16-8d99-23bef9a301bb,96,1623454922.7856145,1623454926.3696516,0.0028795023086922934
thelio,75232,b29c34ef-707c-4285-bf4b-bbf419dde402,102,1623454923.5809057,1623454926.5736144,0.002633583285941029
thelio,75249,2e9e8270-4d7b-42c8-973d-fc64b2807df8,104,1623454923.8010607,1623454926.8566563,0.0034820872922338916
thelio,75522,c6dff7a9-08e2-4e31-b9ab-0bc2baaa1ee0,103,1623454923.677683,1623454926.9428291,0.003592005101368785
thelio,75456,8a7aaa4f-7a7a-431e-883a-cbf4bd69cd78,106,1623454924.0160546,1623454927.048561,0.002400008802485989
thelio,75223,95628e28-fb3c-4d65-ab6a-77f8a33e0acc,110,1623454924.7143426,1623454927.3452506,0.0029628463952697526
thelio,75388,3170a7b9-7503-4ff0-a36d-b2074f33391b,111,1623454924.8247995,1623454927.5090299,0.0023131473179551893
thelio,75243,a4c892f6-4e65-4ddc-9f4e-b940d4e2b124,113,1623454925.0430994,1623454927.5642126,0.00408138653654295
thelio,75456,d8ff3461-0a71-467c-83ef-b0ed17da2b39,108,1623454924.3022492,1623454927.5859277,0.0028005914224387756
thelio,75246,0bfb994b-5e5d-4c38-9577-174201a3e564,107,1623454924.132407,1623454927.6197557,0.0029190691223807074
thelio,75220,c9673465-6d78-4971-ac6d-932eb624c449,109,1623454924.606207,1623454927.7039385,0.003913821320951924
thelio,75252,6aa12d6d-534b-4adb-a6e3-90ccbfd8a0a5,112,1623454924.9515104,1623454927.8307028,0.003786878581046495
thelio,75229,b6470e6a-9c52-4ae0-b939-dcb71ca4745e,116,1623454925.4117548,1623454927.843277,0.004715381424917257
thelio,75236,47132cf2-2e14-4b0d-90d7-5732d6ab6f9a,117,1623454925.5696409,1623454928.0664074,0.003592005101368785
thelio,75220,17f7de1c-73ae-41c0-a06c-78ebeb8597b5,119,1623454925.9520578,1623454928.3578763,0.003484877529388567
thelio,75256,5cdaa4ea-f7db-4fec-997a-039ae8b7794f,120,1623454926.0755973,1623454928.4819741,0.0038938631811632598
thelio,75223,6224d2ac-0134-4990-b974-627e5ee37d8f,121,1623454926.1875618,1623454928.544127,0.0034820872922338916
thelio,75249,0b13c48d-23bf-4913-ad7a-7a1ca0f0c407,124,1623454926.5425022,1623454928.8756378,0.002995109515678532
thelio,75246,03269b22-4080-4dff-a230-ef6a321c5820,105,1623454923.9250553,1623454928.954506,0.01696724779828706
thelio,75239,3b8b52c4-fb9c-41a3-9a5a-c9edeba0b1f9,118,1623454925.8271365,1623454929.0905483,0.003913821320951924
thelio,75239,e00dcd6d-80ca-4b6a-99cc-6a8c68f6e980,123,1623454926.4282005,1623454929.1913767,0.0029448089873920142
thelio,75214,88540c05-863a-4cc4-8ee2-312d3372bfad,122,1623454926.3109665,1623454929.477213,0.007300955389034973
thelio,75217,f04559e4-59d6-40dc-928b-f8fd559537d7,114,1623454925.1511347,1623454929.4950557,0.004223475982319776
thelio,75217,af93c36e-7fc8-4d71-a063-23f6d56943c4,115,1623454925.2857506,1623454929.5721297,0.005324564190770224
thelio,75522,9e5a8535-5590-4a58-9334-c134fb5aed86,127,1623454927.2540739,1623454929.7224631,0.0024321330902619667
thelio,75522,7e69de98-a181-4d12-bdbe-4ba6d6130f81,126,1623454926.9635513,1623454929.790992,0.0034820872922338916
thelio,75456,e0abaa5e-5463-4bd6-b564-7c401ff5227d,130,1623454927.6399393,1623454929.798793,0.003313796297812443
thelio,75243,3566f1fb-e926-4aff-a24f-ca8b2a87f049,131,1623454927.8737767,1623454930.0592005,0.004012437914121342
thelio,75252,ce1d6366-b0b3-45f1-a1be-2f58655ca101,132,1623454927.9680932,1623454930.3248203,0.0029271940397357136
thelio,75236,5485d7fb-9a7e-4586-94a6-4304569616d1,134,1623454928.3342173,1623454930.3459828,0.003181033001719513
thelio,75232,7807c226-ecce-4b01-a791-70a1dca99705,125,1623454926.8375144,1623454930.3544915,0.0036149406534222647
thelio,75229,9e0d140d-e488-42a5-8f39-97b708ab74dd,133,1623454928.2128434,1623454930.579096,0.002481513440380008
thelio,75220,1a9c0971-81d1-4d6d-9a7e-80524468d0b8,135,1623454928.597778,1623454930.6857579,0.0032545212435174985
